epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5821,0.0230,0.6175,0.6623,0.0256
1,0.6293,0.0190,0.4644,0.6397,0.0260
2,0.6779,0.0155,0.6500,0.7181,0.0202
3,0.7167,0.0134,0.6594,0.7210,0.0199
4,0.7562,0.0106,0.6595,0.7403,0.0193
