epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4833,0.0262,0.5227,0.5487,0.0297
1,0.5101,0.0238,0.5318,0.5674,0.0283
2,0.5585,0.0200,0.5429,0.5559,0.0336
3,0.5883,0.0185,0.5438,0.5979,0.0272
4,0.6326,0.0151,0.5299,0.5981,0.0270
5,0.6823,0.0122,0.5475,0.6012,0.0291
6,0.7219,0.0101,0.5226,0.5896,0.0297
7,0.7603,0.0075,0.6095,0.6322,0.0314
