epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.8608,0.0055,0.7854,0.8005,0.0262
1,0.9020,0.0033,0.7796,0.8117,0.0216
2,0.9227,0.0025,0.7870,0.8087,0.0285
3,0.9206,0.0025,0.7766,0.8080,0.0212
4,0.9280,0.0022,0.8061,0.8244,0.0263
5,0.9474,0.0016,0.7922,0.7960,0.0433
6,0.9501,0.0015,0.8110,0.8201,0.0339
7,0.9439,0.0018,0.8133,0.8290,0.0299
8,0.9354,0.0021,0.7934,0.8178,0.0248
9,0.9663,0.0010,0.8148,0.8317,0.0271
