"run_uuid","name","step","train_loss","train_Accuracy","train_F1","valid_loss","valid_Accuracy","valid_Accuracy_seq","valid_F1"
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,0,0.1691872730442492,0.7822646772811181,0.7254709430293672,0.11752957500973527,0.8331473214285714,0.0,0.7942728858612075
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,1,0.11237717110207815,0.8399241000791139,0.8185881035029283,0.09392704495361873,0.8654834980867347,0.0,0.8551508706947336
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,2,0.09034636307051916,0.8730077300896625,0.865026764492041,0.08101477740066391,0.8843969228316326,0.0,0.8777722806521164
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,3,0.07707510715672738,0.8943633389372363,0.8895085101663303,0.0709521332565619,0.9019551179846939,0.0,0.8977622928071886
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,4,0.06553918029720018,0.9138070279535865,0.9106457453721579,0.0601598539066558,0.9200314891581632,0.0,0.9169429479775594
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,5,0.05681032480727017,0.9276035485891351,0.925418999312195,0.054615888212408335,0.9273856026785714,0.0,0.9247172791292002
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,6,0.052700610391261206,0.9337534200290084,0.9319006679618831,0.05219496033933698,0.9319794323979592,0.0,0.9296603418262219
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,7,0.0500792460869762,0.9379511965981012,0.9362892041144548,0.05021396940764116,0.9356365593112245,0.0,0.9335405505619676
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,8,0.04797195294235326,0.9412136158359705,0.9396926178108149,0.048724502553136984,0.9381477200255102,0.0,0.9362049401454292
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,9,0.046140994224304385,0.9439743621439873,0.9426104526481279,0.047758305939484616,0.9383270886479592,0.0,0.9363966632481883
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,10,0.04473790509885625,0.945987234638713,0.9447621987569603,0.04687178682307808,0.9406489158163265,0.0,0.9389577775457562
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,11,0.04322302862923231,0.9482236451740507,0.9471046371131918,0.04599254160207145,0.9419941804846939,0.0,0.9402881200085949
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,12,0.042029661248253365,0.9500665463475738,0.9490745788892408,0.0441762631645008,0.9450334821428571,0.0,0.9436918494812426
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,13,0.04054969013177393,0.9523091376582279,0.9514160906908653,0.0429719481997344,0.9472456951530612,0.0,0.9459539987679689
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,14,0.03893049448367036,0.9550729743539029,0.9543054878179272,0.04149234226467658,0.9496173469387755,0.0,0.9486286425458753
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,15,0.03735545877650191,0.9576905327004219,0.9570045471568693,0.04111671774667137,0.9486706792091837,0.0,0.9475245043481522
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,16,0.03599431997613062,0.9600783722310127,0.959457596761659,0.040368961436407905,0.9509925063775511,0.0,0.949985796141284
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,17,0.03509225746624581,0.9616091442510548,0.9610221672491428,0.039451539174330474,0.9529456313775511,0.0,0.9520831688750454
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,18,0.03351364660033571,0.9643358962948312,0.9638301745824583,0.03728803330842329,0.9551279496173469,0.0,0.9542122843161331
"00491f4bbfe24f6e96e6bc1d23977bd3",A_nc2-resnet2-nc2-2encode-flat1-skip1,19,0.03275568014647387,0.965354694092827,0.964876565493359,0.03580404194642087,0.9588847257653061,0.0,0.958212790864593
"03c47d74aa9644a6b3f681604f196a1c",A_nc1-resnet1-nc2-2encode-flat1-skip0,0,0.18950416262454123,0.7713968140163502,0.7123304831902642,0.14261380081274072,0.8141242825255102,0.0,0.7412136269475625
"03c47d74aa9644a6b3f681604f196a1c",A_nc1-resnet1-nc2-2encode-flat1-skip0,1,0.14436285601700913,0.8051963838343882,0.7456743475479728,0.12972497514316014,0.8205117984693877,0.0,0.7748511196347412
"03c47d74aa9644a6b3f681604f196a1c",A_nc1-resnet1-nc2-2encode-flat1-skip0,2,0.12977202687774025,0.8205751829509493,0.7842730432208035,0.11924145537979748,0.8335758131377551,0.0,0.8038697458475307
"03c47d74aa9644a6b3f681604f196a1c",A_nc1-resnet1-nc2-2encode-flat1-skip0,3,0.11654201022620443,0.8383912678006329,0.816556317765098,0.10930240002213693,0.8471181441326531,0.0,0.8272919728372642
"03c47d74aa9644a6b3f681604f196a1c",A_nc1-resnet1-nc2-2encode-flat1-skip0,4,0.1054883661526668,0.8543603309599156,0.8396857537646139,0.10086151592585506,0.8579998405612245,0.0,0.842854424160124
