epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4991,0.0297,0.5370,0.5646,0.0369
1,0.5563,0.0242,0.4302,0.5724,0.0327
2,0.6025,0.0212,0.5703,0.6331,0.0270
3,0.6292,0.0190,0.5274,0.6313,0.0261
4,0.6684,0.0160,0.6305,0.6507,0.0365
