epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.1974,0.0733,0.2372,0.2291,0.0652
1,0.3118,0.0386,0.3486,0.3712,0.0441
2,0.3563,0.0369,0.3718,0.3999,0.0419
3,0.3900,0.0330,0.3144,0.3114,0.0503
4,0.4170,0.0300,0.4170,0.4449,0.0375
