epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4820,0.0262,0.4878,0.5495,0.0280
1,0.5372,0.0213,0.5617,0.5947,0.0271
2,0.5558,0.0211,0.5335,0.5451,0.0343
3,0.5965,0.0178,0.5611,0.5658,0.0342
4,0.6530,0.0145,0.6183,0.6428,0.0274
