epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8429,0.0000,0.8138,627.9639,0.5237,0.8697,0.0000,0.8528,623.4353,0.2148
1,0.8742,0.0000,0.8598,618.6544,0.1765,0.8763,0.0000,0.8589,622.0401,0.1524
2,0.8802,0.0000,0.8681,616.6177,0.1395,0.8781,0.0000,0.8620,620.8720,0.1317
3,0.8817,0.0000,0.8702,615.8257,0.1253,0.8836,0.0000,0.8701,619.2110,0.1202
4,0.8856,0.0000,0.8755,614.4401,0.1173,0.8848,0.0000,0.8724,618.7395,0.1168
5,0.8891,0.0000,0.8798,613.1827,0.1125,0.8862,0.0000,0.8749,616.6979,0.1138
6,0.8927,0.0000,0.8846,611.9223,0.1086,0.8893,0.0000,0.8792,616.2755,0.1113
7,0.8963,0.0000,0.8891,610.7687,0.1060,0.8911,0.0000,0.8817,615.2141,0.1092
8,0.8991,0.0000,0.8925,609.7033,0.1034,0.8943,0.0000,0.8857,613.7971,0.1067
9,0.9018,0.0000,0.8959,608.7549,0.1019,0.8965,0.0000,0.8892,612.8777,0.1039
10,0.9041,0.0000,0.8986,608.1258,0.1000,0.8990,0.0000,0.8913,613.4879,0.1021
11,0.9060,0.0000,0.9010,607.3043,0.0987,0.9012,0.0000,0.8943,611.9123,0.1019
12,0.9076,0.0000,0.9028,606.7801,0.0976,0.9001,0.0000,0.8937,611.8856,0.1021
13,0.9092,0.0000,0.9047,606.2908,0.0966,0.9016,0.0000,0.8957,610.9241,0.1024
14,0.9103,0.0000,0.9061,605.9260,0.0960,0.9052,0.0000,0.8995,610.8721,0.0996
15,0.9116,0.0000,0.9076,605.3852,0.0950,0.9056,0.0000,0.9008,608.7178,0.0991
16,0.9131,0.0000,0.9093,604.9729,0.0938,0.9060,0.0000,0.9017,610.4778,0.1000
17,0.9146,0.0000,0.9110,604.4338,0.0930,0.9063,0.0000,0.9015,608.1644,0.0994
18,0.9151,0.0000,0.9115,604.2169,0.0926,0.9065,0.0000,0.9017,609.1871,0.0986
19,0.9164,0.0007,0.9129,603.7336,0.0918,0.9095,0.0000,0.9046,608.8031,0.0963
20,0.9182,0.0007,0.9150,603.2600,0.0908,0.9079,0.0000,0.9028,609.6259,0.0978
21,0.9184,0.0000,0.9152,603.1821,0.0905,0.9117,0.0000,0.9068,607.7346,0.0956
22,0.9185,0.0000,0.9154,603.0213,0.0904,0.9086,0.0000,0.9036,609.6366,0.0974
23,0.9197,0.0007,0.9167,602.7086,0.0898,0.9102,0.0000,0.9053,608.3121,0.0969
24,0.9205,0.0000,0.9175,602.4910,0.0894,0.9108,0.0000,0.9058,607.9260,0.0970
25,0.9213,0.0000,0.9183,602.2186,0.0887,0.9093,0.0000,0.9047,609.7945,0.0971
26,0.9218,0.0000,0.9189,602.1110,0.0885,0.9116,0.0000,0.9062,609.0351,0.0967
27,0.9220,0.0007,0.9192,601.9430,0.0884,0.9121,0.0000,0.9078,607.2764,0.0957
28,0.9229,0.0007,0.9202,601.6210,0.0877,0.9122,0.0000,0.9084,607.2692,0.0951
29,0.9234,0.0000,0.9207,601.5791,0.0877,0.9114,0.0000,0.9070,608.0100,0.0961
30,0.9231,0.0007,0.9205,601.5655,0.0879,0.9135,0.0000,0.9093,606.7705,0.0944
31,0.9243,0.0000,0.9217,601.1800,0.0868,0.9132,0.0000,0.9097,607.5159,0.0946
32,0.9246,0.0013,0.9221,601.0890,0.0863,0.9121,0.0000,0.9080,608.1384,0.0966
