epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.6552,0.0150,0.6929,0.7273,0.0196
1,0.7195,0.0111,0.7049,0.7628,0.0154
2,0.7665,0.0086,0.7519,0.7925,0.0147
3,0.8099,0.0064,0.5469,0.7233,0.0170
4,0.8423,0.0049,0.6138,0.6138,0.0459
