train_loss,train_f1,val_loss,val_f1
0.07047884450294077,0.1865815837337907,0.03380237588364827,0.42651396219006904
0.025211641904897986,0.548534429461736,0.0274432451023083,0.5164800157427714
0.017902290110941976,0.6529330500449597,0.026665617270689262,0.5309190207041541
0.014322554377140478,0.7070249631330268,0.026671207853053745,0.5260892505823811
0.011894707430619746,0.7476378764045815,0.0272639679575437,0.5293775933004977
0.010278710479615255,0.7797056790920311,0.028945116669331725,0.5379948670878416
0.009317439384758472,0.8048564961822925,0.02974032321454663,0.5149235352720969
0.008270317140850239,0.824918250697987,0.029796322464550797,0.5391745288119871
0.007312774332240224,0.842998301527189,0.03088857468805815,0.5538524949751779
0.007044255023938604,0.8525862450864377,0.03114508048288132,0.553602306928757
0.006262058631982655,0.8704275310465114,0.0337396548374703,0.559286278146689
0.00597132469585631,0.8792142500531971,0.03411730295537334,0.5632834057667825
0.005637713342439383,0.885626630532309,0.035149403210533295,0.543681959645121
0.005304157545324415,0.8953647766628393,0.03644456243828723,0.5645392896162309
0.005317720593302511,0.8946784608761466,0.035478705344231504,0.5329083688508401
