epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2287,0.0704,0.3422,0.3595,0.0511
1,0.3610,0.0380,0.4017,0.4349,0.0422
2,0.4204,0.0322,0.4370,0.4619,0.0412
3,0.4661,0.0282,0.4661,0.5398,0.0325
4,0.5026,0.0258,0.4327,0.5430,0.0315
5,0.5330,0.0237,0.4574,0.4568,0.0525
6,0.5732,0.0203,0.3391,0.5203,0.0395
7,0.5934,0.0194,0.5340,0.5393,0.0431
