"run_uuid","name","step","train_loss","train_Accuracy","train_F1","valid_loss","valid_Accuracy","valid_Accuracy_seq","valid_F1"
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,0,0.15874704541756382,0.8332076575685654,0.8328747118239624,0.06495176658642535,0.9326271524234694,0.0,0.9289115756274091
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,1,0.05492122980612743,0.9468937483517933,0.9448654489099519,0.04303179650890584,0.9587850765306123,0.0,0.9574539355309607
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,2,0.04148629419741374,0.9612578701872363,0.9602986604094071,0.037711252363360655,0.9656509088010204,0.0,0.9649032542153266
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,3,0.0393666218856216,0.9632079047995781,0.9624214633758561,0.03695717465360554,0.9646743463010204,0.0,0.9639210283334116
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,4,0.03807681323842534,0.9640361286919831,0.9633153509416574,0.03598158521463676,0.9658701371173469,0.0,0.9651778903486862
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,5,0.037346066521944374,0.9643369264240507,0.9636306484806222,0.03536114393144238,0.9657306281887755,0.0,0.9650194058659858
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,6,0.0368268557466598,0.9646047600210971,0.9638910012765771,0.035356455311483265,0.9654217155612245,0.0,0.9646274002402179
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,7,0.03653705105154072,0.9647500082410337,0.9640390648368068,0.03508650910641466,0.9654815051020408,0.0,0.9647344276268637
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,8,0.03619556201676905,0.9652619824630801,0.9645668687411181,0.03488605762166636,0.9663683832908163,0.0,0.9656493927917804
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,9,0.03612572506840345,0.9654371044303798,0.9647532835001225,0.03471175341733864,0.9661092952806123,0.0,0.9653170058866599
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,10,0.03602844435045739,0.9654216524920886,0.9647306987033094,0.03474569544956392,0.9665975765306123,0.0,0.9658402170335885
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,11,0.03599896457219174,0.9656493110495781,0.9649561857674563,0.03459301184178615,0.9661491549744898,0.0,0.9653578737661918
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,12,0.03593711360094416,0.9656627027294303,0.9649650571617587,0.03465022161907079,0.9663584183673469,0.0,0.9655885713272832
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,13,0.03589388297061251,0.965535996835443,0.9648423543069622,0.034504130444660476,0.9671456473214286,0.0,0.9664429940837486
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,14,0.035878767711326545,0.96580280030327,0.9651165954077531,0.03479080453363,0.9651825573979592,0.0,0.964413961461159
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,15,0.035872562297222986,0.9656812450553798,0.9649889516128797,0.03457047216290114,0.9662089445153061,0.0,0.9654409707666682
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,16,0.035881503665906214,0.9657234803533755,0.9650286969091162,0.03450060073210268,0.9670858577806123,0.0,0.9662888378584008
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,17,0.03586391284904651,0.965860487539557,0.9651725261786579,0.034880759612638125,0.9663285235969388,0.0,0.9655712021781652
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,18,0.035766458056301256,0.9659006625791139,0.965223671244955,0.03447793074408356,0.9663883131377551,0.0,0.9655934042397598
"0e12d83b3bf5464f86ba37b49b96122b",A_nc-1-1encode-flat0-skip0,19,0.035733260953099415,0.9659367171017933,0.9652601512054877,0.03459098532187695,0.9659697863520408,0.0,0.9651455657069585
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,0,0.16874790812532106,0.7828260977056962,0.7042856763604408,0.13732292731197512,0.8129484215561225,0.0,0.7343302238256898
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,1,0.14341131805241863,0.7988497577136076,0.7209602072737765,0.13145455170650872,0.8154595822704082,0.0,0.7617401879550354
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,2,0.13371952684431138,0.8138237160469409,0.7739937576345937,0.12416975838797432,0.8254444355867347,0.0,0.7895250175689627
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,3,0.12499560219263225,0.8287595595991561,0.7999212581147366,0.11976520777965079,0.8333466198979592,0.0,0.8016477844195405
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,4,0.12016425563124665,0.8352483435522152,0.8104113048220143,0.11657821995263197,0.8375518176020408,0.0,0.8076198464247385
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,5,0.1163760397095972,0.8412539969013713,0.8188944291527577,0.11387719898199548,0.8431122448979592,0.0,0.8176587329882447
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,6,0.1130589567407777,0.8460750016482067,0.8257161752742149,0.11176545492240361,0.8462711256377551,0.0,0.8218105147056332
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,7,0.11072898803883967,0.8491046116824894,0.8297712134288251,0.11073321681849811,0.8472377232142857,0.0,0.825313676411461
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,8,0.10869039507103369,0.851670663568038,0.8333612051059527,0.10964215029867327,0.8499382174744898,0.0,0.8282029501299254
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,9,0.1065966195195033,0.8545457542194093,0.83730207834472,0.10927487377609525,0.8491808832908163,0.0,0.8283545779563359
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,10,0.10494178311922882,0.857069570806962,0.8408140245024266,0.10818935839497314,0.8501873405612245,0.0,0.8305490472716536
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,11,0.10360140719682859,0.8586230056698312,0.8427585324388728,0.10750982515057739,0.8515824298469388,0.0,0.8321174321429866
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,12,0.10232923785028075,0.8602743028085443,0.8449463985753862,0.10711017935251703,0.8512535873724489,0.0,0.8308756872269147
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,13,0.10140170039066786,0.8617618094013713,0.8468718521673404,0.106775201400932,0.8514927455357143,0.0,0.8321646448906107
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,14,0.10044630307248373,0.8630010548523207,0.8485233805939759,0.10587094359251918,0.8524394132653061,0.0,0.8331774631327089
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,15,0.09976178795916622,0.8643402228375527,0.8502825671647063,0.10624288402649822,0.8524394132653061,0.0,0.8337785408605811
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,16,0.09909655444544076,0.8650942774261603,0.851373634710662,0.10575872142704165,0.8541733099489796,0.0,0.8353658444753691
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,17,0.09862090494750925,0.8659328026107594,0.852499002179724,0.10530701431692863,0.85302734375,0.0,0.8339758438814394
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,18,0.09798890191920195,0.8670350408755274,0.8538491021837933,0.10537391870605703,0.8538942920918368,0.0,0.835714902360754
"259f204aec7847a0aff841610c232a52",A_nc-3-1encode-flat1-skip1,19,0.09738906278011668,0.867743769778481,0.8548099606187763,0.10483298450708389,0.8545320471938775,0.0,0.8377673207265597
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,0,0.15183071821204971,0.8230959091508439,0.7944643904165176,0.05651897366861908,0.9372409119897959,0.0,0.9349090581428987
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,1,0.036311100755782824,0.9633057670754219,0.9627050265260247,0.027420082604702637,0.9694076849489796,0.0,0.9689626914386348
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,2,0.024336582077234856,0.9762699433016878,0.9759852305138685,0.021432501568021824,0.9790537308673469,0.0,0.9788743329080019
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,3,0.02038223875827993,0.9815205119330169,0.9813621332015829,0.019628871897501603,0.9823620854591837,0.0,0.9822357765970163
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,4,0.018838679333480726,0.9832418578586498,0.9831202768939525,0.018470480163790742,0.981804049744898,0.0,0.981666200352727
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,5,0.01773756347353008,0.9842956800501055,0.9841937472014086,0.017357779286649763,0.9828304368622449,0.0,0.9827098253548445
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,6,0.01678438242996418,0.9854731177478903,0.9853929616271572,0.017109687269038082,0.9829300860969388,0.0,0.9828147838280319
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,7,0.016319567310124763,0.9858243918117089,0.985751863321235,0.016736104514221757,0.9842055963010204,0.0,0.9841318098409851
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,8,0.015851367775838083,0.9863703602979957,0.986305615459443,0.016775802880221485,0.9833785076530612,0.0,0.983280717170509
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,9,0.015493680750518912,0.9867236946202531,0.9866658578474499,0.016888489224472825,0.9840062978316326,0.0,0.9839250760659904
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,10,0.015220701527479202,0.9872027047072784,0.987149714108499,0.016364329684601754,0.9849330357142857,0.0,0.9848569615925428
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,11,0.014801746295207035,0.9876981968618144,0.9876485089494252,0.016315283101736282,0.9853814572704082,0.0,0.985312968921288
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,12,0.014512426147182405,0.9880618324762658,0.9880154013077675,0.016393767593770613,0.9845643335459183,0.0,0.98447184648239
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,13,0.014139962305986806,0.9886459157436709,0.9886047308532014,0.016408072651496956,0.98486328125,0.0,0.9848108760926857
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,14,0.013790609338615515,0.9889044781777426,0.9888674369972813,0.016192085147664254,0.9843849649234694,0.0,0.9843063969168744
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,15,0.013506286909198586,0.9895184351925106,0.989485109395719,0.016330275114397615,0.9843650350765306,0.0,0.9842951227039918
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,16,0.013205599164558803,0.9897945098233122,0.9897623915402098,0.016239529000405147,0.9839166135204082,0.0,0.9838451374566087
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,17,0.012932629917870092,0.9901911095727848,0.9901609229019985,0.015921864316475635,0.9853814572704082,0.0,0.9853269490370402
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,18,0.012659876120084197,0.9906247939741561,0.9905970639850086,0.015926195156513428,0.9835977359693877,0.00510204081632653,0.9835349607464063
"28af3ebd216b4911adad4dbc669372dc",A_nc-1-1encode-flat1-skip1,19,0.012340950713795512,0.9910667194092827,0.9910414707591603,0.01581907203915168,0.98388671875,0.0,0.9838271212965903
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,0,0.16029318997377082,0.7970233386075949,0.7416249305409908,0.13997310050288025,0.8210200095663265,0.0,0.7624206552787467
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,1,0.1314825407123264,0.829169551028481,0.7916619232820639,0.13038937671452153,0.8314831792091837,0.0,0.788618020939435
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,2,0.11878964293921045,0.8472205053401899,0.8215947070341569,0.12657756540848283,0.8367745535714286,0.0,0.8008614256418112
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,3,0.11178763429260959,0.8580523140822784,0.8371434693614639,0.12338432319918458,0.8411391900510204,0.0,0.8085584842062408
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,4,0.10649124034660779,0.8652693993934599,0.847399273871935,0.12097699225557093,0.8437101403061225,0.0,0.8154837057043304
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,5,0.10257922916158342,0.8705858962948312,0.8546507860781448,0.11901376442033418,0.8463010204081632,0.0,0.8187357810345528
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,6,0.09956117090670871,0.874841360100211,0.8603207775516999,0.11772637312509576,0.8480648118622449,0.0,0.82091126534126
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,7,0.09720101397688882,0.877725721914557,0.8641535442430478,0.11738950379040776,0.8486128826530612,0.0,0.8234285470506448
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,8,0.09557992906824446,0.8799291683148734,0.8670784720903532,0.11710616870194065,0.8493104272959183,0.0,0.8247055327728064
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,9,0.09396308352424122,0.8821820609177216,0.8699804918574103,0.11648511521670284,0.8489716198979592,0.0,0.8238130598676405
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,10,0.09254700626061939,0.8842691027162447,0.8726402944461737,0.11631089996318428,0.8505759725765306,0.0,0.82646176288309
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,11,0.0914574540082664,0.8859152492088608,0.8746567958629435,0.1160262584382174,0.8496492346938775,0.0,0.8272036108345113
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,12,0.09023353110071476,0.8877849337420886,0.8770004489779316,0.11589881945021298,0.8521105707908163,0.0,0.8293695153530711
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,13,0.08901474155674252,0.889494948246308,0.8791132295922065,0.11512858983205289,0.8519013073979592,0.0,0.8289804721282853
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,14,0.08808272045089977,0.8906105781909283,0.8803725829073396,0.1147972497404838,0.8519610969387755,0.0,0.8290560780404259
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,15,0.08709044205928654,0.8922392124868144,0.8823806779118045,0.11490205599337208,0.8523995535714286,0.0,0.8304253293548917
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,16,0.08621231724315555,0.8936546100342827,0.8840453454690457,0.1154519401642741,0.8515525350765306,0.0,0.8292726592441526
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,17,0.08540810056753802,0.8946919501582279,0.8853610569192494,0.11532909042981206,0.8526586415816326,0.0,0.8309800536510197
"325c97ad6f8d40c5a1cc18bea49d4768",A_nc-1-1encode-flat1-skip0,18,0.08464614893722383,0.8958621769514767,0.8867264504022759,0.11426054093302512,0.8544224330357143,0.0,0.8322664862566947
