epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5054,0.0284,0.5196,0.5602,0.0318
1,0.5465,0.0243,0.4735,0.5735,0.0304
2,0.5761,0.0219,0.5841,0.6034,0.0306
3,0.6040,0.0208,0.5930,0.6289,0.0275
4,0.6488,0.0163,0.6181,0.6360,0.0330
