run_name,exp,run,arc_features,arc_skip,arc_encoder_blocks,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
s2m_skip1_f8_16_16,Seq2Motif_tRNA,s2m_skip1_f8_16_16,"[8, 16, 16]",1,2,2,512.0,7425,0.04564241694448435,0.05404489487409592,0.168539360165596,0.9276199733611271,0.94040400579666,0.6851046869812584,0.9312387044619992,0.9175744820640941,0.6182958499926489,0.0,0.0,0.0
s2m_skip0_f8_16_16,Seq2Motif_tRNA,s2m_skip0_f8_16_16,"[8, 16, 16]",0,2,2,512.0,6465,0.06119760466010674,0.06721505026022594,0.15656944612661997,0.9087500140903121,0.9189709570938244,0.685011736177259,0.9061738758214698,0.8949644207241093,0.6322738645142126,0.0,0.0,0.0
s2m_skip1_f8_8_64,Seq2Motif_tRNA,s2m_skip1_f8_8_64,"[8, 8, 64]",1,2,2,2048.0,17977,0.03711266256868839,0.05148966362078985,0.18637136783864763,0.9346292189082873,0.9530830320924758,0.614952700364139,0.9461762418456587,0.9236872943748361,0.5856348721665657,0.0,0.0,0.0
s2m_skip0_f8_8_64,Seq2Motif_tRNA,s2m_skip0_f8_8_64,"[8, 8, 64]",0,2,2,2048.0,17593,0.038565611061842545,0.051634603490432106,0.17569111618730757,0.9324040426807448,0.9514095455518329,0.6365548007311604,0.9444572762607877,0.9232117322038796,0.6026270729210503,0.0,0.0,0.0
s2m_skip1_f8_8_32,Seq2Motif_tRNA,s2m_skip1_f8_8_32,"[8, 8, 32]",1,2,2,1024.0,7033,0.04222767427563667,0.05575254435340563,0.17325642704963684,0.9261733886946013,0.9457774774652915,0.6807289662130162,0.937713335890766,0.913848621297336,0.6105487275702436,0.0,0.0,0.0
s2m_skip0_f8_8_32,Seq2Motif_tRNA,s2m_skip0_f8_8_32,"[8, 8, 32]",0,2,2,1024.0,6649,0.04614710074889919,0.058408839628100395,0.1697733932071262,0.9226579151127924,0.9395295843315555,0.6700878874859577,0.9303262271175706,0.909904883900753,0.6099237902216896,0.0,0.0,0.0
s2m_skip1_f8_8_16,Seq2Motif_tRNA,s2m_skip1_f8_8_16,"[8, 8, 16]",1,2,2,512.0,3865,0.0531546369842861,0.06166014944513639,0.16989649997817147,0.9166967040021671,0.9306023315306835,0.6690260843841727,0.9198355455013875,0.9043667136961767,0.6115831438752544,0.0,0.0,0.0
s2m_skip0_f8_8_16,Seq2Motif_tRNA,s2m_skip0_f8_8_16,"[8, 8, 16]",0,2,2,512.0,3481,0.06183678268090538,0.07580072556932767,0.170329502887196,0.8989055248799581,0.9134324752909968,0.6392232274898428,0.90120897528588,0.8833330682615567,0.5888403577674102,0.0,0.0,0.0
s2m_skip1_f8_8_8,Seq2Motif_tRNA,s2m_skip1_f8_8_8,"[8, 8, 8]",1,2,2,256.0,2857,0.07104432582855225,0.08213197315732639,0.15870094464884865,0.8868636311784087,0.9074193992317661,0.6794452139162956,0.8930033637080229,0.8733223711084163,0.6386645817822256,0.0,0.0,0.0
s2m_skip0_f8_8_8,Seq2Motif_tRNA,s2m_skip0_f8_8_8,"[8, 8, 8]",0,2,2,256.0,2473,0.07965097317229146,0.09030710160732269,0.15472466912534502,0.8761489828350569,0.8969750380788154,0.6715432140498675,0.8788795681485453,0.8597052125076635,0.6116830923020761,0.0,0.0,0.0
s2m_skip1_f4_64_64,Seq2Motif_tRNA,s2m_skip1_f4_64_64,"[4, 64, 64]",1,2,2,2048.0,89065,0.026273993694263954,0.0432666881630818,0.19470583399136862,0.9459131191849596,0.9683273455884537,0.6216027667117145,0.9637538300562768,0.9380235268130277,0.5791747082360739,0.0,0.0,0.0
s2m_skip0_f4_64_64,Seq2Motif_tRNA,s2m_skip0_f4_64_64,"[4, 64, 64]",0,2,2,2048.0,76729,0.03711142415261787,0.045963430777192116,0.19600071840816075,0.9403986247966191,0.9519414898358044,0.6054974978817086,0.9448908298539105,0.9321722584563435,0.5671542200353847,0.0,0.0,0.0
s2m_skip1_f4_32_64,Seq2Motif_tRNA,s2m_skip1_f4_32_64,"[4, 32, 64]",1,2,2,2048.0,38729,0.03828622611320537,0.048031783352295555,0.19692874285909864,0.9365230676576767,0.9508625324088358,0.6265598856844581,0.9435850713579853,0.9276040303091099,0.5775313872789802,0.0,0.0,0.0
