epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5383,0.0239,0.5021,0.5088,0.0412
1,0.5783,0.0203,0.5649,0.5807,0.0333
2,0.6308,0.0170,0.5134,0.5918,0.0284
3,0.6685,0.0149,0.4255,0.5869,0.0311
4,0.7096,0.0117,0.5052,0.6222,0.0241
5,0.7575,0.0093,0.5797,0.6526,0.0244
6,0.7787,0.0080,0.6491,0.6698,0.0315
7,0.8258,0.0056,0.6396,0.6848,0.0308
