epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5762,0.0204,0.3503,0.5766,0.0327
1,0.6233,0.0171,0.5635,0.6771,0.0181
2,0.6725,0.0140,0.4621,0.6479,0.0235
3,0.7095,0.0117,0.6971,0.7548,0.0144
4,0.7592,0.0088,0.7455,0.7719,0.0156
