epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2142,0.0723,0.3028,0.3047,0.0535
1,0.3330,0.0386,0.3569,0.3701,0.0466
2,0.3795,0.0338,0.2954,0.4080,0.0441
3,0.4038,0.0313,0.4233,0.4543,0.0395
4,0.4355,0.0292,0.4420,0.4828,0.0346
5,0.4545,0.0285,0.4509,0.4677,0.0404
6,0.4758,0.0257,0.2886,0.4716,0.0403
7,0.5002,0.0243,0.4407,0.5225,0.0331
