epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2145,0.0723,0.3039,0.3053,0.0534
1,0.3331,0.0386,0.3549,0.3661,0.0473
2,0.3796,0.0337,0.2940,0.4076,0.0443
3,0.4043,0.0313,0.4190,0.4354,0.0430
4,0.4364,0.0292,0.4436,0.4845,0.0346
5,0.4546,0.0284,0.4543,0.4752,0.0390
6,0.4769,0.0258,0.3313,0.4857,0.0356
7,0.5016,0.0242,0.4402,0.5231,0.0331
