epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2745,0.0597,0.3318,0.3860,0.0486
1,0.4024,0.0347,0.3178,0.4298,0.0442
2,0.4534,0.0311,0.4085,0.5004,0.0360
3,0.4849,0.0280,0.4986,0.5111,0.0423
