epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3518,0.0482,0.4639,0.5066,0.0397
1,0.4941,0.0288,0.4218,0.5756,0.0336
2,0.5504,0.0243,0.6283,0.6661,0.0255
3,0.6002,0.0206,0.5739,0.6844,0.0224
4,0.6417,0.0177,0.6977,0.7353,0.0217
