epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5630,0.0227,0.5343,0.6110,0.0270
1,0.6232,0.0185,0.5840,0.5909,0.0393
2,0.6385,0.0170,0.6479,0.6893,0.0214
3,0.7104,0.0125,0.4442,0.6349,0.0267
4,0.7331,0.0112,0.6856,0.7385,0.0192
