epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4610,0.0297,0.3977,0.4009,0.0516
1,0.5023,0.0259,0.4998,0.5142,0.0368
2,0.5563,0.0219,0.5260,0.5846,0.0286
3,0.5953,0.0195,0.4827,0.5862,0.0280
4,0.6324,0.0165,0.5039,0.5998,0.0257
