epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.9156,0.0032,0.7487,0.8534,0.0119
1,0.9330,0.0024,0.8891,0.9074,0.0132
2,0.9397,0.0021,0.8798,0.9056,0.0122
3,0.9461,0.0018,0.8987,0.9107,0.0138
4,0.9561,0.0015,0.8902,0.9087,0.0146
5,0.9571,0.0014,0.8957,0.9102,0.0143
6,0.9565,0.0015,0.9000,0.9103,0.0157
7,0.9631,0.0013,0.9035,0.9153,0.0147
8,0.9733,0.0009,0.9068,0.9142,0.0175
9,0.9723,0.0009,0.9030,0.9131,0.0189
