epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4996,0.0299,0.5437,0.5729,0.0358
1,0.5531,0.0244,0.3940,0.5571,0.0352
2,0.6013,0.0212,0.5813,0.6359,0.0275
3,0.6299,0.0190,0.5439,0.6403,0.0264
4,0.6686,0.0161,0.6350,0.6604,0.0353
