train_loss,train_f1,val_loss,val_f1
0.14006012234091758,0.01328837142255973,0.0617689889143495,0.031613145273701966
0.06214637789130211,0.11794306390322384,0.050030088380855674,0.11114824387094184
0.052324938118457794,0.2000863776244876,0.04514457394971567,0.1353329097516703
0.0475923952460289,0.24454486755859872,0.044098648297436094,0.14598433766404398
0.04375597494840622,0.2802647736254072,0.04216106455115711,0.16427285652110063
0.043388720542192456,0.2996624491211524,0.04177605119698188,0.1636371840348795
0.04085075186192989,0.31595820770202526,0.04162039531066137,0.16441866842487585
0.03982137861847877,0.3250084585148895,0.04174329121323193,0.16096774275019787
0.03856940825283527,0.33701217473384476,0.04166075159959933,0.16931058074224653
0.03702645392715931,0.34807275291857565,0.04126794877297738,0.16742227648695795
0.03665926432609558,0.3565593614904328,0.04131887601140667,0.16930075933234295
0.03864737802743912,0.34934987127005723,0.04135503959568108,0.16641461743385122
0.037103880405426025,0.36145014140011855,0.0411785764291006,0.171137802189892
0.03624865582585335,0.36968562495601687,0.04159106982543188,0.16852559917838417
0.03538245788216591,0.37588929279966743,0.04199455382631106,0.15671968674200787
