epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4498,0.0270,0.4669,0.5020,0.0313
1,0.4895,0.0237,0.3957,0.5103,0.0301
2,0.5233,0.0213,0.5265,0.5396,0.0328
3,0.5544,0.0196,0.5226,0.5787,0.0258
4,0.5963,0.0163,0.5769,0.6107,0.0268
