epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2165,0.0697,0.3123,0.3358,0.0505
1,0.3389,0.0383,0.3032,0.3792,0.0448
2,0.3887,0.0336,0.4003,0.4253,0.0401
3,0.4123,0.0313,0.3952,0.4596,0.0377
4,0.4363,0.0302,0.4362,0.4556,0.0376
5,0.4670,0.0275,0.4596,0.4847,0.0372
6,0.4904,0.0256,0.4815,0.5044,0.0371
7,0.5095,0.0238,0.4683,0.4733,0.0412
