epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4494,0.0275,0.4576,0.5136,0.0315
1,0.5025,0.0231,0.4089,0.5104,0.0304
2,0.5334,0.0215,0.4888,0.5229,0.0306
3,0.5615,0.0192,0.3664,0.5265,0.0335
4,0.5950,0.0174,0.4881,0.5698,0.0280
5,0.6337,0.0148,0.5049,0.5829,0.0275
6,0.6713,0.0125,0.5254,0.5869,0.0323
7,0.7263,0.0093,0.5761,0.6103,0.0321
