train_loss,train_f1,val_loss,val_f1
0.07376621938310564,0.15185409106381983,0.03955637264931411,0.33606694951486
0.02921374898403883,0.4876209196439041,0.026153666539150373,0.488244568919653
0.02036468709586188,0.6062225661865266,0.024357172505309183,0.5417740533247554
0.01629714076523669,0.6654264269933617,0.02355957594128293,0.6048723771879734
0.013866698003839701,0.7076052114185459,0.023727165420719405,0.62312013823577
0.011705307925585657,0.7431668736254022,0.023776837706304434,0.6070674072883343
0.010112543790601194,0.7734032624988135,0.02411932130589297,0.6007239258683479
0.009114680718048475,0.7969655090410751,0.02404056975552649,0.6061023161266373
0.008288031101692468,0.8172701504956155,0.024980165513657164,0.6063738178701119
0.0074072850146330894,0.8349975413369652,0.027379201749633802,0.6542718206436716
0.006826271742465906,0.8512817244085541,0.02832924331979532,0.639054199654969
0.006401027725078165,0.8601753421772347,0.02952577966967957,0.6284825440708333
0.00585018870246131,0.8729976371869891,0.03067936709052638,0.6382953174649484
0.005628538927994669,0.8794401631532845,0.030415135991285768,0.6322056318305722
0.0053789354459149764,0.8882953142893879,0.03135688514693787,0.6239979409241473
