epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_Precision,train_Recall,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_Precision,valid_Recall,valid_ce_loss,valid_loss
0,0.8013,0.0000,0.7367,0.7584,0.8013,639.3371,0.1604,0.8195,0.0000,0.7660,0.7973,0.8195,624.8707,0.1372
