epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5067,0.0230,0.4177,0.4216,0.0492
1,0.5723,0.0185,0.5603,0.6222,0.0223
2,0.6096,0.0163,0.6074,0.6285,0.0270
3,0.6543,0.0139,0.6092,0.6672,0.0208
4,0.6723,0.0126,0.6484,0.6648,0.0252
