epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5265,0.0219,0.5322,0.6157,0.0241
1,0.5966,0.0175,0.5583,0.6639,0.0210
2,0.6458,0.0147,0.6922,0.7152,0.0239
