train_loss,train_f1,val_loss,val_f1
0.1414859581552446,0.017796085426385794,0.056176114631326574,0.04089730628664691
0.051750934273004534,0.14134115674434347,0.04590786856256033,0.11885276183960525
0.045443030260503295,0.21026880250739158,0.04228546862539492,0.16130141631314632
0.042715050559490916,0.24015552679004892,0.04055534283581533,0.17910459633196674
0.03987755259498954,0.26097809629548996,0.03967753650718614,0.18758983468583124
0.038579099867492916,0.2738963520507594,0.03938640389395388,0.18884261208098274
0.0378644284978509,0.28269166681058755,0.03922952074361475,0.19480263451221858
0.036441988972947,0.2923549489495707,0.03889098194868941,0.19393274377104244
0.036513812588527796,0.3000923133031755,0.03883528817248972,0.1964548243981523
0.036550189424306156,0.29983989948484707,0.03946860262045735,0.18431478599111353
0.035740252509713175,0.30912603210427136,0.038672326916926784,0.19665855775714242
0.03521765317767858,0.3156153174499295,0.03863436111101979,0.19681691318800504
0.03504885328002274,0.3163911699875369,0.039324054396466204,0.18033760842838542
0.03409565032459796,0.32432773525233477,0.038653807812615446,0.19259948987445594
0.03331971484236419,0.3334046543975509,0.03925646174895136,0.1905773792641256
