epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2016,0.0702,0.2808,0.2748,0.0492
1,0.3253,0.0339,0.3389,0.3821,0.0366
2,0.3774,0.0302,0.3907,0.4313,0.0321
3,0.4237,0.0260,0.4554,0.4923,0.0288
4,0.4559,0.0248,0.4259,0.5070,0.0267
