epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5122,0.0383,0.6922,0.7276,0.0220
1,0.6927,0.0181,0.6990,0.7861,0.0139
2,0.7544,0.0138,0.7992,0.8303,0.0124
3,0.7984,0.0110,0.8531,0.8680,0.0109
4,0.8307,0.0087,0.8158,0.8697,0.0092
