epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4412,0.0248,0.1056,0.1058,0.0879
1,0.4760,0.0222,0.4894,0.5293,0.0261
2,0.5157,0.0191,0.5098,0.5360,0.0271
3,0.5578,0.0166,0.3672,0.5058,0.0274
4,0.5786,0.0151,0.3759,0.5083,0.0253
5,0.6352,0.0120,0.4053,0.5414,0.0247
6,0.6898,0.0091,0.2758,0.2768,0.1030
7,0.7403,0.0069,0.4955,0.5838,0.0255
