epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2294,0.0746,0.3155,0.3219,0.0554
1,0.3484,0.0377,0.3826,0.3994,0.0444
2,0.4163,0.0333,0.4095,0.4587,0.0371
3,0.4508,0.0305,0.4511,0.4541,0.0387
4,0.4882,0.0263,0.4039,0.4080,0.0482
