train_loss,train_f1,val_loss,val_f1
0.08175794016465794,0.09654693202922711,0.12025173221315656,0.32222946235584693
0.045404626712119776,0.25169753382290627,0.10396901252014297,0.4138045026383003
0.04176763848885478,0.28685818087159115,0.1042803497186729,0.41753562160128604
0.040764280111013844,0.30287690550021773,0.10344320753855364,0.41817185106162974
0.038530078659343985,0.3201907916868167,0.10815620720386505,0.4003482610612215
0.03790605969352429,0.3325777872694171,0.10671421672616686,0.4262037764843681
0.03711592168261053,0.3399821542574232,0.10380023877535548,0.4451417100271544
0.03705821701393114,0.3443924670114516,0.10841634438506194,0.4140491866023095
0.036301722422283786,0.3535017651884134,0.10886339390916484,0.43059040656099834
0.036130887175280624,0.3551223785238171,0.10495431518980435,0.4304848541444201
0.03538456042011024,0.3627300448706852,0.10593066694481032,0.44494547875286533
0.03496763297465926,0.37078984278022764,0.10856918580830097,0.422729113967871
0.03518056620807288,0.36975698818864233,0.09784864440028157,0.47255331180660504
0.03367979359402004,0.38111925767870947,0.10675076682652745,0.4341481093962074
0.03370391590489522,0.3827074527681889,0.10789467974432877,0.4339444759515832
