epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4930,0.0236,0.2702,0.2695,0.0858
1,0.5323,0.0206,0.4682,0.5702,0.0249
2,0.5629,0.0182,0.5105,0.5169,0.0415
3,0.6060,0.0154,0.4052,0.5527,0.0283
4,0.6320,0.0140,0.4108,0.5603,0.0254
5,0.6857,0.0108,0.5734,0.6342,0.0237
6,0.7403,0.0080,0.5469,0.6124,0.0270
7,0.7741,0.0064,0.6065,0.6129,0.0427
