epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.7954,0.0000,0.7088,645.7889,41.6669,0.7966,0.0000,0.7065,649.3047,2.0279
1,0.7976,0.0000,0.7080,646.0198,1.6624,0.7966,0.0000,0.7065,649.3140,1.2957
2,0.7976,0.0000,0.7080,646.0180,0.9808,0.7966,0.0000,0.7065,649.3269,0.8357
3,0.7976,0.0000,0.7080,646.0198,0.8349,0.7966,0.0000,0.7065,649.3490,0.8349
4,0.7976,0.0000,0.7080,646.0237,0.8350,0.7966,0.0000,0.7065,649.2755,0.8355
5,0.7976,0.0000,0.7080,646.0218,0.8349,0.7966,0.0000,0.7065,649.2641,0.8368
6,0.7976,0.0000,0.7080,646.0160,0.8350,0.7966,0.0000,0.7065,649.3112,0.8353
7,0.7976,0.0000,0.7080,646.0185,0.8350,0.7966,0.0000,0.7065,649.3217,0.8359
8,0.7976,0.0000,0.7080,646.0238,0.8350,0.7966,0.0000,0.7065,649.3031,0.8376
9,0.7976,0.0000,0.7080,646.0217,0.8351,0.7966,0.0000,0.7065,649.2818,0.8326
10,0.7976,0.0000,0.7080,646.0198,0.8350,0.7966,0.0000,0.7065,649.2961,0.8362
11,0.7976,0.0000,0.7080,646.0155,0.8350,0.7966,0.0000,0.7065,649.3295,0.8364
12,0.7976,0.0000,0.7080,646.0214,0.8351,0.7966,0.0000,0.7065,649.3159,0.8341
13,0.7976,0.0000,0.7080,646.0173,0.8350,0.7966,0.0000,0.7065,649.3364,0.8356
14,0.7976,0.0000,0.7080,646.0234,0.8351,0.7966,0.0000,0.7065,649.2957,0.8371
15,0.7976,0.0000,0.7080,646.0210,0.8351,0.7966,0.0000,0.7065,649.3083,0.8376
16,0.7976,0.0000,0.7080,646.0200,0.8350,0.7966,0.0000,0.7065,649.3320,0.8369
17,0.7976,0.0000,0.7080,646.0173,0.8351,0.7966,0.0000,0.7065,649.3302,0.8333
18,0.7976,0.0000,0.7080,646.0210,0.8351,0.7966,0.0000,0.7065,649.3312,0.8351
19,0.7976,0.0000,0.7080,646.0198,0.8350,0.7966,0.0000,0.7065,649.3181,0.8369
20,0.7976,0.0000,0.7080,646.0219,0.8351,0.7966,0.0000,0.7065,649.3059,0.8363
21,0.7976,0.0000,0.7080,646.0223,0.8351,0.7966,0.0000,0.7065,649.2996,0.8343
22,0.7976,0.0000,0.7080,646.0212,0.8350,0.7966,0.0000,0.7065,649.2941,0.8349
23,0.7976,0.0000,0.7079,646.0183,0.8351,0.7966,0.0000,0.7065,649.3137,0.8372
24,0.7976,0.0000,0.7080,646.0223,0.8351,0.7966,0.0000,0.7065,649.3094,0.8354
25,0.7976,0.0000,0.7080,646.0186,0.8351,0.7966,0.0000,0.7065,649.2945,0.8357
26,0.7976,0.0000,0.7080,646.0213,0.8351,0.7966,0.0000,0.7065,649.2710,0.8384
27,0.7976,0.0000,0.7080,646.0194,0.8351,0.7966,0.0000,0.7065,649.3092,0.8344
28,0.7976,0.0000,0.7080,646.0181,0.8351,0.7966,0.0000,0.7065,649.3025,0.8368
29,0.7976,0.0000,0.7080,646.0129,0.8351,0.7966,0.0000,0.7065,649.3867,0.8347
30,0.7976,0.0000,0.7080,646.0237,0.8351,0.7966,0.0000,0.7065,649.3371,0.8339
31,0.7976,0.0000,0.7080,646.0215,0.8351,0.7966,0.0000,0.7065,649.3313,0.8357
32,0.7976,0.0000,0.7079,646.0155,0.8352,0.7966,0.0000,0.7065,649.3675,0.8356
33,0.7976,0.0000,0.7080,646.0241,0.8351,0.7966,0.0000,0.7065,649.3019,0.8381
34,0.7976,0.0000,0.7080,646.0231,0.8351,0.7966,0.0000,0.7065,649.2589,0.8365
35,0.7976,0.0000,0.7080,646.0173,0.8352,0.7966,0.0000,0.7065,649.3145,0.8368
36,0.7976,0.0000,0.7080,646.0197,0.8351,0.7966,0.0000,0.7065,649.2955,0.8367
37,0.7976,0.0000,0.7080,646.0207,0.8352,0.7966,0.0000,0.7065,649.3138,0.8341
38,0.7976,0.0000,0.7080,646.0209,0.8352,0.7966,0.0000,0.7065,649.3152,0.8384
39,0.7976,0.0000,0.7080,646.0198,0.8351,0.7966,0.0000,0.7065,649.2918,0.8329
