epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.6032,0.0239,0.5881,0.5911,0.0462
1,0.6658,0.0194,0.6393,0.7324,0.0210
2,0.7199,0.0150,0.7231,0.7588,0.0235
