"run_uuid","name","step","train_loss","train_Accuracy","train_F1","valid_loss","valid_Accuracy","valid_Accuracy_seq","valid_F1"
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,0,0.19255393298680773,0.777054283689346,0.708444068121538,0.14908398642223708,0.8121014030612245,0.0,0.731150750694524
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,1,0.1530443362200059,0.7999241824894515,0.7212850488198943,0.14543742306378424,0.8128786670918368,0.0,0.7354867032579673
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,2,0.1484643633827127,0.803927264636076,0.7361820855946092,0.14301292218115866,0.8149812659438775,0.0,0.7459679844934887
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,3,0.1443297996142494,0.8099926654799579,0.7529260592743807,0.14191433924193286,0.8161571269132653,0.0,0.7506999522292233
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,4,0.14072865994356354,0.8154811939609705,0.7644598048338455,0.14108607689945066,0.8165557238520408,0.0,0.7567035048335171
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,5,0.13811077664798826,0.8192988528481012,0.7723484689412453,0.14037654564088706,0.8160674426020408,0.0,0.7595383736326232
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,6,0.13592688720437546,0.8223665776635021,0.7782906417812545,0.13875286539598386,0.8193857621173469,0.0,0.7611742466823666
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,7,0.13482162189760288,0.8243753296413502,0.7819775036756875,0.13973135501146317,0.8193558673469388,0.0,0.7579718913523147
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,8,0.1325840699458927,0.8269032667457806,0.7867002287093403,0.13826198875904083,0.8195850605867347,0.0,0.7669483676509227
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,9,0.13103801906423226,0.8287966442510548,0.7904482495985968,0.13736896749053681,0.8213687818877551,0.0,0.7668755706972873
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,10,0.1302034906917232,0.829630018789557,0.7920909601348716,0.13806922140778327,0.8197644292091837,0.0,0.7633343379652502
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,11,0.12942724626212684,0.830787884032173,0.7942749294942578,0.13829087891748973,0.8194555165816326,0.0,0.7644555707436923
"09014571ef2c4e92888772f00bf2348c",A_nc2-resnet2-nc3-2encode-flat1-skip0,12,0.12860579846843387,0.8319395684994726,0.7964314106612321,0.13795069346622546,0.8209602200255102,0.0,0.7682655586415543
