epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.2334,0.0706,0.3535,0.3547,0.0511
1,0.3777,0.0325,0.4140,0.4500,0.0378
2,0.4401,0.0280,0.4688,0.4991,0.0351
3,0.4761,0.0247,0.5026,0.5500,0.0289
4,0.5089,0.0228,0.5257,0.5732,0.0267
