run_name,arc_features,arc_encoder_blocks,arc_num_params,arc_latent_volume,arc_num_conv,arc_skip,train_swaps,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
nc_1_n4_2_n8_1_skip1_noise0.75,"[4, 4, 4, 8]",3,692,128.0,1,1,0.75,0.1414060042936261,0.07902367413043976,0.08356432070334753,0.9912057808902323,0.43930557486072475,0.9921218560991797,0.43930557486072475,0.9912057808902323,0.9921218560991797,0.0,0.0,0.0
nc_1_n4_2_n8_1_skip0_noise0.75,"[4, 4, 4, 8]",3,548,128.0,1,0,0.75,0.1510064201194699,0.1399661944462703,0.14770579437414805,0.3439382397988001,0.3216297016925375,0.323482700037154,0.3216297016925375,0.3439382397988001,0.323482700037154,0.0,0.0,0.0
nc_1_n4_2_n8_1_skip1_noise0.65,"[4, 4, 4, 8]",3,692,128.0,1,1,0.65,0.1321950401453411,0.060793941983809836,0.06289291183153788,0.9928486771471744,0.5121454163829489,0.9950158655949549,0.5121454163829489,0.9928486771471744,0.9950158655949549,0.0,0.0,0.0
nc_1_n4_2_n8_1_skip0_noise0.65,"[4, 4, 4, 8]",3,548,128.0,1,0,0.65,0.15045525997626683,0.13862606023366636,0.1466795156399409,0.3694927423082271,0.3336995772149928,0.3556614501133172,0.3336995772149928,0.3694927423082271,0.3556614501133172,0.0,0.0,0.0
nc_1_n4_2_n8_1_skip1_noise0.55,"[4, 4, 4, 8]",3,692,128.0,1,1,0.55,0.12019398439080775,0.043586075879060306,0.045769001543521884,0.9950928973884241,0.586670913441005,0.9958410785524688,0.586670913441005,0.9950928973884241,0.9958410785524688,0.0,0.0,0.0
nc_1_n4_2_n8_1_skip0_noise0.55,"[4, 4, 4, 8]",3,548,128.0,1,0,0.55,0.14978202451177003,0.13702789980631608,0.14465322693188984,0.38136238553799967,0.3439484830608933,0.36081620733841835,0.3439484830608933,0.38136238553799967,0.36081620733841835,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip1_noise0.95,"[4, 4, 8]",2,524,256.0,1,1,0.95,0.1509930898411935,0.13356354488776281,0.1400590697924296,0.42392911920149573,0.31121286668562465,0.4007355725881668,0.31121286668562465,0.42392911920149573,0.4007355725881668,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip0_noise0.95,"[4, 4, 8]",2,428,256.0,1,0,0.95,0.1515218495320873,0.14134307778798616,0.14925944407780964,0.29790224198979354,0.30942440791382536,0.2786072331612958,0.30942440791382536,0.29790224198979354,0.2786072331612958,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip1_noise0.85,"[4, 4, 8]",2,524,256.0,1,1,0.85,0.14832924619442275,0.10471171943040994,0.11067909200986227,0.9378805270521535,0.36307163459538866,0.9520120663284523,0.36307163459538866,0.9378805270521535,0.9520120663284523,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip0_noise0.85,"[4, 4, 8]",2,428,256.0,1,0,0.85,0.1511879900799078,0.14002631604671478,0.14775197704633078,0.3462400967189504,0.31712902101311313,0.3395964836421634,0.31712902101311313,0.3462400967189504,0.3395964836421634,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip1_noise0.75,"[4, 4, 8]",2,524,256.0,1,1,0.75,0.1420869636936348,0.08058098073189075,0.0841788982351621,0.9889504074445649,0.43821704048510063,0.9891013224925946,0.43821704048510063,0.9889504074445649,0.9891013224925946,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip0_noise0.75,"[4, 4, 8]",2,428,256.0,1,0,0.75,0.1505154098282341,0.13588073906990197,0.14364752769470215,0.4181337181991901,0.33237464084979185,0.3978576337273837,0.33237464084979185,0.4181337181991901,0.3978576337273837,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip1_noise0.65,"[4, 4, 8]",2,524,256.0,1,1,0.65,0.1330622860989651,0.06132180043137991,0.061566946158806486,0.9936326165007157,0.511930411267449,0.9941313230194816,0.511930411267449,0.9936326165007157,0.9941313230194816,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip0_noise0.65,"[4, 4, 8]",2,428,256.0,1,0,0.65,0.14977600206347072,0.1343492137698027,0.14219642678896585,0.4284227767065206,0.35109998012082416,0.40960934521501746,0.35109998012082416,0.4284227767065206,0.40960934521501746,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip1_noise0.55,"[4, 4, 8]",2,524,256.0,1,1,0.55,0.12100868227602053,0.04437713926801315,0.04518628194928169,0.9977270053462438,0.5870655057486541,0.9982398170980402,0.5870655057486541,0.9977270053462438,0.9982398170980402,0.0,0.0,0.0
nc_1_n4_1_n8_1_skip0_noise0.55,"[4, 4, 8]",2,428,256.0,1,0,0.55,0.1474006220447917,0.12926670221182016,0.13622861703236896,0.4286209737814629,0.3670960605853801,0.41218143319277445,0.3670960605853801,0.4286209737814629,0.41218143319277445,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip1_noise0.95,"[4, 8]",1,356,512.0,1,1,0.95,0.15145530908548532,0.13720549986912653,0.14410512844721476,0.3529740287148614,0.30637613914532646,0.3171483244330574,0.30637613914532646,0.3529740287148614,0.3171483244330574,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip0_noise0.95,"[4, 8]",1,308,512.0,1,0,0.95,0.15146554931372153,0.14018603471609262,0.14763892590999603,0.2976895061735405,0.30792105213754256,0.2727127403377488,0.30792105213754256,0.2976895061735405,0.2727127403377488,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip1_noise0.85,"[4, 8]",1,356,512.0,1,1,0.85,0.14799437415199118,0.10232766946920982,0.10754646559556326,0.9721474683258161,0.3643157086839137,0.9880043863602457,0.3643157086839137,0.9721474683258161,0.9880043863602457,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip0_noise0.85,"[4, 8]",1,308,512.0,1,0,0.85,0.15044503076737667,0.13002436264203146,0.13725901941458385,0.49118036448758645,0.327141342627279,0.47211849626602137,0.327141342627279,0.49118036448758645,0.47211849626602137,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip1_noise0.75,"[4, 8]",1,356,512.0,1,1,0.75,0.14206209891483562,0.07970255556014869,0.08315443694591522,0.9942982372946481,0.4371213611556961,0.9949862012909162,0.4371213611556961,0.9942982372946481,0.9949862012909162,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip0_noise0.75,"[4, 8]",1,308,512.0,1,0,0.75,0.14707556479618328,0.11311700538947032,0.11972038149833679,0.617201812528903,0.37222939979507985,0.5903148032971152,0.37222939979507985,0.617201812528903,0.5903148032971152,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip1_noise0.65,"[4, 8]",1,356,512.0,1,1,0.65,0.13350355737850444,0.06395210297061847,0.06794885943333308,0.9998957651263445,0.5128847164157427,0.9999583853516437,0.5128847164157427,0.9998957651263445,0.9999583853516437,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip0_noise0.65,"[4, 8]",1,308,512.0,1,0,0.65,0.14203503978352586,0.09986058679910806,0.10628282378117243,0.7069272324325877,0.4282754280366384,0.696467522220706,0.4282754280366384,0.7069272324325877,0.696467522220706,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip1_noise0.55,"[4, 8]",1,356,512.0,1,1,0.55,0.12849487545860916,0.06648585572838783,0.07171072363853455,0.8633487917074508,0.5144744203341801,0.8470726863555675,0.5144744203341801,0.8633487917074508,0.8470726863555675,0.0,0.0,0.0
nc_1_n4_0_n8_1_skip0_noise0.55,"[4, 8]",1,308,512.0,1,0,0.55,0.13521781707761668,0.08880964551980679,0.09490240514278411,0.7409268414770805,0.48187512834205565,0.7311697427435592,0.48187512834205565,0.7409268414770805,0.7311697427435591,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip1_noise0.95,"[4, 4, 4, 4]",3,584,64.0,1,1,0.95,0.15201883018016815,0.13803061441733286,0.1427127997080485,0.4164254553114096,0.30775391444436323,0.38182894482777935,0.30775391444436323,0.4164254553114096,0.38182894482777935,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip0_noise0.95,"[4, 4, 4, 4]",3,440,64.0,1,0,0.95,0.15141245259457276,0.14140077393788558,0.14944234589735667,0.30736784905174264,0.31456605807477633,0.28515930582496873,0.31456605807477633,0.30736784905174264,0.28515930582496873,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip1_noise0.85,"[4, 4, 4, 4]",3,584,64.0,1,1,0.85,0.14964125912730433,0.11499013235935798,0.1216539720694224,0.7358954290748932,0.34329743973744176,0.7113578239750401,0.34329743973744176,0.7358954290748932,0.7113578239750401,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip0_noise0.85,"[4, 4, 4, 4]",3,440,64.0,1,0,0.85,0.15159306268231207,0.14135317160533026,0.14952356616655985,0.3044449660686141,0.31237762088918325,0.2765160856074387,0.31237762088918325,0.3044449660686141,0.2765160856074387,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip1_noise0.75,"[4, 4, 4, 4]",3,584,64.0,1,1,0.75,0.1428166326104092,0.08164515690161632,0.08632669101158778,0.9853232583406595,0.4359597040733629,0.9830665560967067,0.4359597040733629,0.9853232583406595,0.9830665560967067,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip0_noise0.75,"[4, 4, 4, 4]",3,440,64.0,1,0,0.75,0.15124035545256959,0.13947497308254242,0.14736301799615223,0.35482305521969043,0.3214532096859557,0.3346434722928841,0.3214532096859557,0.35482305521969043,0.3346434722928841,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip1_noise0.65,"[4, 4, 4, 4]",3,584,64.0,1,1,0.65,0.1333810759692633,0.06173098201935108,0.06405468930800756,0.9917054410672355,0.511313310542426,0.9970766567204731,0.511313310542426,0.9917054410672355,0.9970766567204731,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip0_noise0.65,"[4, 4, 4, 4]",3,440,64.0,1,0,0.65,0.15079792682864085,0.13817820984583634,0.14575014313062032,0.36861600072507633,0.33275914899360404,0.35773138158301804,0.332759148993604,0.36861600072507633,0.35773138158301804,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip1_noise0.55,"[4, 4, 4, 4]",3,584,64.0,1,1,0.55,0.12115228082202062,0.04289521076358282,0.04556324283281962,0.9979863714630126,0.5868424216382463,0.9975457093392983,0.5868424216382463,0.9979863714630126,0.9975457093392983,0.0,0.0,0.0
nc_1_n4_3_n8_0_skip0_noise0.55,"[4, 4, 4, 4]",3,440,64.0,1,0,0.55,0.15009542548355936,0.13695109692903665,0.14454850057760874,0.3869255510628078,0.3458841880884155,0.37024251416230897,0.3458841880884155,0.3869255510628078,0.37024251416230897,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip1_noise0.95,"[4, 4, 4]",2,416,128.0,1,1,0.95,0.151303657213179,0.13248259115677613,0.13951352536678313,0.46709673946346936,0.31052898175909854,0.4828535659891044,0.31052898175909854,0.46709673946346936,0.4828535659891044,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip0_noise0.95,"[4, 4, 4]",2,320,128.0,1,0,0.95,0.15181671032885544,0.14109325179686913,0.1489853948354721,0.2995996102973943,0.30785049982627194,0.2803179513932417,0.30785049982627194,0.2995996102973943,0.2803179513932417,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip1_noise0.85,"[4, 4, 4]",2,416,128.0,1,1,0.85,0.1486143335825255,0.10962654363650542,0.11435407300790151,0.927695742542663,0.3573305421780137,0.9173124283904102,0.3573305421780137,0.927695742542663,0.9173124283904102,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip0_noise0.85,"[4, 4, 4]",2,320,128.0,1,0,0.85,0.15171524506657064,0.1401227850180406,0.14803704917430877,0.3001087444359375,0.30746663145223047,0.28235629611118085,0.30746663145223047,0.3001087444359375,0.28235629611118085,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip1_noise0.75,"[4, 4, 4]",2,416,128.0,1,1,0.75,0.14333008780699819,0.08760254199688251,0.09188641707102457,0.9335658218729488,0.4266089880350984,0.9429538942755039,0.42660898803509834,0.9335658218729488,0.9429538942755039,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip0_noise0.75,"[4, 4, 4]",2,320,128.0,1,0,0.75,0.15129251965955526,0.1385162638930174,0.1463651825984319,0.3881910735852342,0.3206449865579591,0.3727084978388894,0.3206449865579591,0.3881910735852342,0.3727084978388894,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip1_noise0.65,"[4, 4, 4]",2,416,128.0,1,1,0.65,0.13613132249657847,0.07331387125528775,0.07702082643906276,0.878436783426757,0.4784236677726131,0.8853767757886162,0.4784236677726131,0.878436783426757,0.8853767757886162,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip0_noise0.65,"[4, 4, 4]",2,320,128.0,1,0,0.65,0.1497557854452053,0.13348971880399263,0.14147656957308452,0.4349075081521689,0.3514804278676534,0.41402497146022577,0.3514804278676534,0.4349075081521689,0.41402497146022577,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip1_noise0.55,"[4, 4, 4]",2,416,128.0,1,1,0.55,0.12141375481581487,0.04370660678698467,0.04635903239250183,0.9950444204905106,0.5867256125052329,0.9950399342531836,0.5867256125052329,0.9950444204905106,0.9950399342531836,0.0,0.0,0.0
nc_1_n4_2_n8_0_skip0_noise0.55,"[4, 4, 4]",2,320,128.0,1,0,0.55,0.14827653440106817,0.13051869490971932,0.13875998357931774,0.45808657764587174,0.36983126865635646,0.42881461504172047,0.36983126865635646,0.45808657764587174,0.42881461504172047,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip1_noise0.95,"[4, 4]",1,248,256.0,1,1,0.95,0.151258618140421,0.13520091542830834,0.14068915645281474,0.41556838505318316,0.3105192461217288,0.4124072776033188,0.3105192461217288,0.4155683850531832,0.4124072776033188,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip0_noise0.95,"[4, 4]",1,200,256.0,1,0,0.95,0.15129707640960438,0.13936179532454565,0.14722053706645966,0.3839090300540358,0.30972823173133035,0.35249840716444397,0.30972823173133035,0.3839090300540358,0.35249840716444397,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip1_noise0.85,"[4, 4]",1,248,256.0,1,1,0.85,0.14888274657125233,0.11287458183673713,0.1174320658047994,0.7915052102160138,0.35128800259997733,0.7197012557399893,0.35128800259997733,0.7915052102160138,0.7197012557399893,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip0_noise0.85,"[4, 4]",1,200,256.0,1,0,0.85,0.15071439780607945,0.13370503370578474,0.14148028691609701,0.4645126842439647,0.3280069354695266,0.4258503154869704,0.3280069354695266,0.4645126842439647,0.4258503154869704,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip1_noise0.75,"[4, 4]",1,248,256.0,1,1,0.75,0.14377804125557428,0.0916419716981741,0.09653151482343673,0.8738499497935381,0.414177220355118,0.883836268330581,0.414177220355118,0.8738499497935381,0.8838362683305808,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip0_noise0.75,"[4, 4]",1,200,256.0,1,0,0.75,0.1476267739003446,0.11615608919125336,0.12307317356268564,0.6085050355677825,0.36287059306616937,0.6023064859622721,0.36287059306616937,0.6085050355677825,0.6023064859622721,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip1_noise0.65,"[4, 4]",1,248,256.0,1,1,0.65,0.13502889132800222,0.07079711527778552,0.07452126294374466,0.932053325581868,0.49388081457389493,0.9400053334711074,0.49388081457389493,0.932053325581868,0.9400053334711074,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip0_noise0.65,"[4, 4]",1,200,256.0,1,0,0.65,0.14319100950946326,0.10564499864211449,0.11188315053780874,0.6628245532016099,0.41090081429968617,0.6449823176754417,0.41090081429968617,0.6628245532016099,0.6449823176754417,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip1_noise0.55,"[4, 4]",1,248,256.0,1,1,0.55,0.12106363894809194,0.045001036272599146,0.046684930970271425,0.9967919750712942,0.5876110684635842,0.9965950455717174,0.5876110684635842,0.9967919750712942,0.9965950455717174,0.0,0.0,0.0
nc_1_n4_1_n8_0_skip0_noise0.55,"[4, 4]",1,200,256.0,1,0,0.55,0.13685293808704665,0.09455294391283622,0.10023057609796523,0.6965000619956476,0.4631538647026779,0.7051311314126403,0.4631538647026779,0.6965000619956476,0.7051311314126403,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip1_noise0.95,[4],0,80,512.0,1,1,0.95,0.1515413125773438,0.1378173977136612,0.14530860781669616,0.2914796729410828,0.3028643276166678,0.2764218060878181,0.3028643276166678,0.2914796729410828,0.2764218060878181,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip0_noise0.95,[4],0,80,512.0,1,0,0.95,0.15154130281019612,0.13782005699781272,0.145304333170255,0.2914796729410828,0.3028643276166678,0.2764218060878181,0.3028643276166678,0.2914796729410828,0.2764218060878181,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip1_noise0.85,[4],0,80,512.0,1,1,0.85,0.15054703021750732,0.12908721428651077,0.1311511591076851,0.4701846039003125,0.32591401329249736,0.6389228222399008,0.32591401329249736,0.4701846039003125,0.6389228222399008,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip0_noise0.85,[4],0,80,512.0,1,0,0.85,0.1505469883940801,0.12908996355075103,0.1311430220802625,0.4701846039003125,0.32590547441716633,0.6389228222399008,0.32590547441716633,0.4701846039003125,0.6389228222399008,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip1_noise0.75,[4],0,80,512.0,1,1,0.75,0.14823839519204213,0.11341640410514978,0.11714648356040319,0.6325439970668889,0.37014556299937484,0.6605032229406095,0.37014556299937484,0.6325439970668889,0.6605032229406095,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip0_noise0.75,[4],0,80,512.0,1,0,0.75,0.14823683470237156,0.1133510682445306,0.11712801853815714,0.6325439970668889,0.3700977973729569,0.6605032229406095,0.3700977973729569,0.6325439970668889,0.6605032229406095,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip1_noise0.65,[4],0,80,512.0,1,1,0.65,0.14171573507184743,0.09806072883881055,0.1049018124739329,0.669808291579536,0.40358480507215877,0.6568724069188765,0.40358480507215877,0.669808291579536,0.6568724069188765,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip0_noise0.65,[4],0,80,512.0,1,0,0.65,0.1417157804014302,0.09806733635755685,0.10490780919790268,0.669808291579536,0.40358480507215877,0.6568724069188765,0.40358480507215877,0.669808291579536,0.6568724069188765,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip1_noise0.55,[4],0,80,512.0,1,1,0.55,0.1283286772355312,0.06055561137887148,0.06424439772963524,0.9443524249057094,0.5661503618032974,0.9403907352153956,0.5661503618032974,0.9443524249057094,0.9403907352153956,0.0,0.0,0.0
nc_1_n4_0_n8_0_skip0_noise0.55,[4],0,80,512.0,1,0,0.55,0.12832886656793227,0.060560837674599424,0.0642475980023543,0.9443524249057094,0.5661503618032974,0.9403907352153956,0.5661503618032974,0.9443524249057094,0.9403907352153956,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise1,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,1,0.15146701206930546,0.1415030130973229,0.14926385283470153,0.29396575689341736,0.3055414687430534,0.27503285352928025,0.3055414687430534,0.29396575689341736,0.27503285352928025,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise1,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,1,0.14998732870366394,0.1412624968932225,0.1485313375790914,0.30303612393328616,0.32851663395902936,0.2965955063484737,0.32851663395902936,0.30303612393328616,0.2965955063484737,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.9,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.9,0.15097074799177027,0.13335930097561616,0.14095013737678527,0.5012611256632014,0.32161293172504335,0.47855914267388316,0.32161293172504335,0.5012611256632014,0.47855914267388316,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.9,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.9,0.14969185157483364,0.14056545324050462,0.14811296959718068,0.3310954533898269,0.3508462415756912,0.3205275599336373,0.3508462415756912,0.3310954533898269,0.3205275599336373,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.8,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.8,0.14760946444854015,0.10993326971164116,0.11742300440867742,0.6974191429809308,0.3617341716822943,0.6540017100983325,0.3617341716822943,0.6974191429809308,0.6540017100983325,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.8,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.8,0.1515696912753482,0.14167282099907214,0.14979999959468843,0.3067278370236589,0.3170162626404857,0.2797230188743302,0.3170162626404857,0.3067278370236589,0.2797230188743302,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.7,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.7,0.13863199473429128,0.07366831142168778,0.07799665282169978,0.9856125961504625,0.4717391272619585,0.9850408280043134,0.4717391272619585,0.9856125961504625,0.9850408280043134,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.7,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.7,0.1521108291980599,0.14190604365788972,0.14960433344046276,0.29319332616757693,0.30575786399424987,0.2771050061982433,0.30575786399424987,0.29319332616757693,0.2771050061982433,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.6,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.6,0.12779686274398275,0.05490536901813287,0.05773715550700823,0.9869103547015408,0.5479951820490292,0.9835882594362951,0.5479951820490292,0.9869103547015408,0.9835882594362951,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.6,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.6,0.15014567420262248,0.14072133829960456,0.1486070265372594,0.32653440906956416,0.34732279544822175,0.31131109755746655,0.34732279544822175,0.32653440906956416,0.31131109755746655,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.5,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.5,0.11400510013854805,0.03730119163027176,0.04009237339099248,0.9931077018376679,0.6238732105525288,0.9892577782026315,0.6238732105525288,0.9931077018376679,0.9892577782026315,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.5,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.5,0.14972093688840626,0.14019312824194247,0.1479606956243515,0.32660226813115856,0.3460175161477917,0.3137839247861189,0.3460175161477917,0.32660226813115856,0.3137839247861189,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.45,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.45,0.10628977799866379,0.031472306698560715,0.033628622194131215,0.9972919503099467,0.6618760497592749,0.9958957235195782,0.6618760497592749,0.9972919503099467,0.9958957235195782,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.45,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.45,0.15029653543684662,0.14032588211389688,0.1481723556915919,0.3258466198699211,0.3368979630093637,0.3138157267882075,0.3368979630093637,0.3258466198699211,0.3138157267882075,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.4,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.4,0.09857400844828422,0.025767543854621742,0.025423300887147584,0.9969761906591368,0.6979479079696551,0.9996291918621164,0.6979479079696551,0.9969761906591368,0.9996291918621164,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.4,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.4,0.15035741757444976,0.1411774788911526,0.14851232866446176,0.3056456793971148,0.32476634689399647,0.28733335512166447,0.32476634689399647,0.3056456793971148,0.28733335512166447,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.35,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.35,0.08802512037653883,0.017903773257365592,0.019042004520694416,0.9997993689084868,0.7369408594242862,0.9995191315325197,0.7369408594242862,0.9997993689084868,0.9995191315325197,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.35,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.35,0.15025748487781077,0.14008782689387983,0.14798718988895415,0.3341132321650859,0.3469205092884819,0.32259977305604687,0.3469205092884819,0.3341132321650859,0.32259977305604687,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.3,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.3,0.07838726125094068,0.014696910332601804,0.016013617999851702,0.9975828743896084,0.7734645508735958,0.9973548096138489,0.7734645508735958,0.9975828743896084,0.9973548096138489,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.3,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.3,0.15174805166340677,0.14161982788489416,0.14958389103412628,0.3012066455855267,0.3105736313623547,0.28200286342843445,0.3105736313623547,0.3012066455855267,0.28200286342843445,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.25,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.25,0.07427561226762644,0.02213697063808258,0.02544622259835402,0.9472563945978478,0.778220343460017,0.9374828310651636,0.778220343460017,0.9472563945978478,0.9374828310651636,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.25,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.25,0.1491811529678457,0.13973379307068312,0.14744810859362284,0.34882287085492264,0.3604005103692169,0.32791028359369534,0.3604005103692169,0.34882287085492264,0.32791028359369534,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.2,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.2,0.056065825260236485,0.006815893002427542,0.007087041220317284,0.9982711866345005,0.8482758249977228,0.9986684382331817,0.8482758249977228,0.9982711866345005,0.9986684382331817,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.2,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.2,0.14822019260971486,0.1388111194738975,0.1472717861334483,0.35100102720130333,0.3728176404497633,0.3325534716078788,0.3728176404497633,0.35100102720130333,0.3325534716078788,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.15,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.15,0.044719929079047774,0.003939813898446469,0.004513225114593903,0.9998952001676797,0.8862287151116951,0.999639026626354,0.8862287151116951,0.9998952001676797,0.999639026626354,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.15,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.15,0.14676021815848952,0.13860966150577253,0.1460163156191508,0.35369795812969246,0.3761290221881696,0.3411483809525164,0.3761290221881696,0.35369795812969246,0.3411483809525164,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.1,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.1,0.030664339066803957,0.0021992152771697594,0.0025717961912353833,1.0,0.9239032238159981,0.9999630245886486,0.9239032238159981,1.0,0.9999630245886486,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip0_noise0.1,"[4, 4, 4, 4, 8]",4,1364,64.0,2,0,0.1,0.14848551705103963,0.1394357864673321,0.1471631904443105,0.3475440292161212,0.36442809830104994,0.3352262685585267,0.36442809830104994,0.3475440292161212,0.3352262685585267,0.0,0.0,0.0
nc_2_n4_3_n8_1_skip1_noise0.05,"[4, 4, 4, 4, 8]",4,1556,64.0,2,1,0.05,0.015624298526271552,0.0006882359112541263,0.0007211867370642722,1.0,0.9621863738715009,1.0,0.9621863738715009,1.0,1.0,0.0,0.0,0.0
