epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3475,0.0554,0.4807,0.4877,0.0492
1,0.5204,0.0309,0.5114,0.5977,0.0317
2,0.5882,0.0248,0.6425,0.6641,0.0300
