"run_uuid","name","best_epoch","arc_filters","arc_rank","arc_kernel","arc_stride_1","arc_stride_2","arc_num_conv1","arc_num_conv2","arc_latent_dim","arc_skip_conn","hyp_lr","hyp_output_th","hyp_scheduler","best_epoch","train_loss","train_Accuracy","train_Accuracy_seq","train_F1","valid_loss","valid_Accuracy","valid_Accuracy_seq","valid_F1","test_loss","test_Accuracy","test_Accuracy_seq","test_F1"
f4fdd3bc66134b3e9121aabdffeb9429,UNet-v3-conv-no-skips-num_convs-1-3-ld-8,19,"8","64","3","2","2","1","3","8",0,"0.001","0.5",none,19,0.09785524122259788,0.8742716986418776,0.0,0.8603085342076146,0.12147886944668633,0.841438137755102,0.0,0.8129367718968543,0.11778405090344363,0.8460651266163793,0.0,0.8249765842876847
"70142684cb404e948402357a566fda3c",UNet-v3-conv-no-skips-num_convs-2-1-ld-16,18,"16","32","3","2","2","2","1","16",0,"0.001","0.5",none,18,0.09171111025073357,0.8849057225738397,0.0,0.8742472963068904,0.11813077330589294,0.8469686702806123,0.0,0.821630183623052,0.11144604944977267,0.8545847925646551,0.0,0.8368908889649269
"858a2ec8f0c246d081424cfa4a84f628",UNet-v3-conv-no-skips-num_convs-2-1-ld-32,19,"16","32","3","2","2","2","1","32",0,"0.001","0.5",none,19,0.07514911387037124,0.9096298539688819,0.0,0.9039886802053578,0.1088525193686388,0.858757174744898,0.0,0.8399902623080255,0.10183917769584162,0.868096713362069,0.0,0.8543365910085309
db49e10832e14bf482634addf0fa1a86,UNet-v3-conv-no-skips-num_convs-2-1-ld-4,19,"16","32","3","2","2","2","1","4",0,"0.001","0.5",none,19,0.11154435072015609,0.8527450883438819,0.0,0.8282792718629608,0.12819548270532063,0.8280153858418368,0.0,0.7855064244986912,0.12094553688476825,0.8378653690732759,0.0,0.8124351892545906
"2c7b15d4c0c244fa99186d5691f03c51",UNet-v3-conv-no-skips-num_convs-2-1-ld-64,19,"16","32","3","2","2","2","1","64",0,"0.001","0.5",none,19,0.061336291702424925,0.9327686164952531,0.0,0.9299880835042904,0.10032307158927528,0.8734355070153061,0.0,0.8611837332092624,0.09323626551134832,0.8847403690732759,0.0,0.8759128430778838
"861e53fe40c34e458c7c043dca347e8a",UNet-v3-conv-no-skips-num_convs-2-1-ld-8,19,"16","32","3","2","2","2","1","8",0,"0.001","0.5",none,19,0.09688049726156746,0.8761496242088608,0.0,0.8623377611692993,0.11992641051813048,0.8416573660714286,0.0,0.8116482147759213,0.11463503449641425,0.8492221174568966,0.0,0.8283182962306722
ff60a464e35c497b84f5b6c02c7b3e22,UNet-v3-conv-no-skips-num_convs-2-2-ld-16,19,"16","64","3","2","2","2","2","16",0,"0.001","0.5",none,19,0.08001116827476125,0.8995881543380801,0.0,0.8918576866072718,0.11433098252330508,0.8511937978316326,0.0,0.8286297085384039,0.10472165202272349,0.8646113954741379,0.0,0.8502201314703509
ddf2bbfff52e4c1b81c26b7d2de315bf,UNet-v3-conv-no-skips-num_convs-2-2-ld-32,18,"16","64","3","2","2","2","2","32",0,"0.001","0.5",none,18,0.06932083490591512,0.9175525777953587,0.0005274261603376,0.9130069141830234,0.10738539346018616,0.860481106505102,0.0,0.8442508615167439,0.09855691972991516,0.8752778151939655,0.0,0.8652798208745014
b80cc1400be84ba1ba9dce87ef5fadc3,UNet-v3-conv-no-skips-num_convs-2-2-ld-4,19,"16","64","3","2","2","2","2","4",0,"0.001","0.5",none,19,0.09748470455502407,0.8732539309731012,0.0,0.8584438141936142,0.12038256820975518,0.8411391900510204,0.0,0.8089027348513943,0.1137905467686982,0.8472268992456896,0.0,0.824661800490317
c92a4c7972e34b65a73e7c0799cfe8a4,UNet-v3-conv-no-skips-num_convs-2-2-ld-64,18,"16","64","3","2","2","2","2","64",0,"0.001","0.5",none,18,0.05793719433782473,0.9361556813686709,0.0,0.9336179081988948,0.0995432664545215,0.8763950892857143,0.0,0.8644767674921378,0.09265291331143215,0.8842352505387931,0.0,0.8755535112410902
ae552a69c003410ba59f88e0bc06aae7,UNet-v3-conv-no-skips-num_convs-2-2-ld-8,19,"16","64","3","2","2","2","2","8",0,"0.001","0.5",none,19,0.09876905200130577,0.8708959651898734,0.0,0.8551981779946163,0.1211209414260728,0.8423648756377551,0.0,0.8113224749190604,0.11640985554148411,0.8459725215517241,0.0,0.8241062432391746
d39498939c1b4e13adbb2b5134be784e,UNet-v3-conv-no-skips-num_convs-2-3-ld-16,16,"16","128","3","2","2","2","3","16",0,"0.001","0.5",none,16,0.06668642523623845,0.917457805907173,0.002109704641350211,0.9125349963667588,0.10684740984318208,0.8619060905612245,0.0,0.8435280952616325,0.09852655398948439,0.8718177532327587,0.0,0.8584609222421478
"1ac0de510a794db0ab06d4ba7ead23e9",UNet-v3-conv-no-skips-num_convs-2-3-ld-32,19,"16","128","3","2","2","2","3","32",0,"0.001","0.5",none,19,0.057431635446846485,0.9324544270833334,0.0058016877637130804,0.9294975545716158,0.10221304531608309,0.8665796396683674,0.0,0.8509152801797362,0.09366269795031383,0.8813392376077587,0.0,0.8718264851989039
d043b512f32e4162a1e54ec33d526763,UNet-v3-conv-no-skips-num_convs-2-3-ld-4,16,"16","128","3","2","2","2","3","4",0,"0.001","0.5",none,16,0.09964657106480015,0.8655372329905063,0.0,0.8487381134760982,0.1178101691968587,0.8428631218112245,0.0,0.8127746841800658,0.11154172993425665,0.8485402074353449,0.0,0.8276136149422261
c513cd8b60bf4c6d8b171a285479490c,UNet-v3-conv-no-skips-num_convs-2-3-ld-64,17,"16","128","3","2","2","2","3","64",0,"0.001","0.5",none,17,0.05184857655348028,0.9424384394778481,0.011075949367088608,0.9403710915037008,0.09910816227903171,0.8734255420918368,0.0,0.8617732954209522,0.09127598949547472,0.8853633485991379,0.0,0.8771376130268145
"3c74fc248f5a4d8caa424dc637cc05ba",UNet-v3-conv-no-skips-num_convs-2-3-ld-8,19,"16","128","3","2","2","2","3","8",0,"0.001","0.5",none,19,0.0759265381166955,0.9028031876318565,0.0,0.895201660628279,0.11281053326567825,0.8499880420918368,0.0,0.8261494799844993,0.1034052944902716,0.8629950161637931,0.0,0.8477946627330005
"18a0a41f15114ed7ace906727ff0b8a9",UNet-v3-conv-num_convs-1-1-ld-16,19,"8","16","3","2","2","1","1","16",1,"0.001","0.5",none,19,0.0000684138290874,0.9999958794831224,0.9978902953586498,0.9999958779072873,0.0000576554120926,1.0,1.0,1.0,0.0000610480186377,1.0,1.0,1.0
f828621335f64417b92a56216774de75,UNet-v3-conv-num_convs-1-1-ld-32,19,"8","16","3","2","2","1","1","32",1,"0.001","0.5",none,19,0.0000804300252332,0.9999958794831224,0.9978902953586498,0.9999958776749426,0.0000707599096391,1.0,1.0,1.0,0.0000785813152671,1.0,1.0,1.0
"22cf95ddf6514f4c86159044198723f5",UNet-v3-conv-num_convs-1-1-ld-4,19,"8","16","3","2","2","1","1","4",1,"0.001","0.5",none,19,0.0001008602358076,0.9999958794831224,0.9978902953586498,0.9999958776030132,0.0001025314963861,1.0,1.0,1.0,0.0001165160743955,1.0,1.0,1.0
d2674b9c466742458c8ce046ff1b9950,UNet-v3-conv-num_convs-1-1-ld-64,19,"8","16","3","2","2","1","1","64",1,"0.001","0.5",none,19,0.0001025088259755,0.9999958794831224,0.9978902953586498,0.9999958777159306,0.0001055538015528,1.0,1.0,1.0,0.0001159607284002,1.0,1.0,1.0
"69b900203bfb49e8ad38bf711cbfad0d",UNet-v3-conv-num_convs-1-1-ld-8,19,"8","16","3","2","2","1","1","8",1,"0.001","0.5",none,19,0.0001004508565621,0.9999958794831224,0.9978902953586498,0.999995877868356,0.0001040520850327,1.0,1.0,1.0,0.0001202319379382,1.0,1.0,1.0
cc5ac7d20f474520a2197c08acfb3ca1,UNet-v3-conv-num_convs-1-2-ld-16,19,"8","32","3","2","2","1","2","16",1,"0.001","0.5",none,19,0.0000920491550648,1.0,1.0,1.0,0.0000847350355037,1.0,1.0,1.0,0.0000909565699438,1.0,1.0,1.0
d5658733929e46deb7b2292bf745d3bc,UNet-v3-conv-num_convs-1-2-ld-32,19,"8","32","3","2","2","1","2","32",1,"0.001","0.5",none,19,0.0001604397116257,1.0,1.0,1.0,0.0001142469471753,1.0,1.0,1.0,0.0001287442755711,1.0,1.0,1.0
"7e28c48028df415ba9f13bdd8a9aceb0",UNet-v3-conv-num_convs-1-2-ld-4,19,"8","32","3","2","2","1","2","4",1,"0.001","0.5",none,19,0.0000927384115184,1.0,1.0,1.0,0.0000758679850652,1.0,1.0,1.0,0.0000801288839159,1.0,1.0,1.0
"768e7ee834aa4a388dc95f615204ce1b",UNet-v3-conv-num_convs-1-2-ld-64,19,"8","32","3","2","2","1","2","64",1,"0.001","0.5",none,19,0.0001050555455691,1.0,1.0,1.0,0.0000921290383285,1.0,1.0,1.0,0.0001005355380616,1.0,1.0,1.0
"1b95353f246f45079a441e51c25ab10f",UNet-v3-conv-num_convs-1-2-ld-8,18,"8","32","3","2","2","1","2","8",1,"0.001","0.5",none,18,0.0001556423299564,1.0,1.0,1.0,0.0001185635088145,1.0,1.0,1.0,0.0001308643368247,1.0,1.0,1.0
"7bc979d1f29f4634a64da7aae5d2c3f9",UNet-v3-conv-num_convs-1-3-ld-16,19,"8","64","3","2","2","1","3","16",1,"0.001","0.5",none,19,0.0000946860342037,0.9999969096123418,0.9984177215189873,0.9999969082696292,0.0000913665271768,1.0,1.0,1.0,0.0000961984104802,1.0,1.0,1.0
a711d8cd480a4a2fb8cb65c0c12b69fe,UNet-v3-conv-num_convs-1-3-ld-32,19,"8","64","3","2","2","1","3","32",1,"0.001","0.5",none,19,0.0001005868325132,0.9999969096123418,0.9984177215189873,0.9999969083649848,0.0001016690594599,1.0,1.0,1.0,0.0001096830501097,1.0,1.0,1.0
"50545b9997974b25a1179822ecdcd4fd",UNet-v3-conv-num_convs-1-3-ld-4,18,"8","64","3","2","2","1","3","4",1,"0.001","0.5",none,18,0.0001004528534978,0.9999969096123418,0.9984177215189873,0.9999969083142342,0.0001023911955061,1.0,1.0,1.0,0.0001097276332891,1.0,1.0,1.0
"196f67052e364242a2d7f7ee06da83a9",UNet-v3-conv-num_convs-1-3-ld-64,19,"8","64","3","2","2","1","3","64",1,"0.001","0.5",none,19,0.0000993191425178,0.9999969096123418,0.9984177215189873,0.9999969082244865,0.0001021728299116,1.0,1.0,1.0,0.0001108874825275,1.0,1.0,1.0
"72bc9a476f1b4539a60fc3c6d58784de",UNet-v3-conv-num_convs-1-3-ld-8,19,"8","64","3","2","2","1","3","8",1,"0.001","0.5",none,19,0.0000979440829275,0.9999969096123418,0.9984177215189873,0.9999969082769915,0.0001007492271815,1.0,1.0,1.0,0.000110733283785,1.0,1.0,1.0
dfa051d6639c4fa28e25dc729b30047d,UNet-v3-conv-num_convs-2-1-ld-16,19,"16","32","3","2","2","2","1","16",1,"0.001","0.5",none,19,0.0002162107556603,0.9999938192246836,0.9973628691983122,0.9999938154669863,0.0002006855659657,1.0,1.0,1.0,0.0001930493827817,1.0,1.0,1.0
acce67b5ff9d4d2ab097fed5ffc9fbb9,UNet-v3-conv-num_convs-2-1-ld-32,19,"16","32","3","2","2","2","1","32",1,"0.001","0.5",none,19,0.0001410756440735,0.9999948493539029,0.9978902953586498,0.9999948466974135,0.0001312385842427,1.0,1.0,1.0,0.0001294150181287,1.0,1.0,1.0
c4082f06c5164b1185b6c7fde1906d2d,UNet-v3-conv-num_convs-2-1-ld-4,19,"16","32","3","2","2","2","1","4",1,"0.001","0.5",none,19,0.0001762270201553,0.9999958794831224,0.9978902953586498,0.9999958778652147,0.000162129530954,1.0,1.0,1.0,0.0001548570114116,1.0,1.0,1.0
aef3891378234d2bb1b9055634a6e86d,UNet-v3-conv-num_convs-2-1-ld-64,19,"16","32","3","2","2","2","1","64",1,"0.001","0.5",none,19,0.0001477909448224,0.9999938192246836,0.9978902953586498,0.9999938149639165,0.0001454103395951,1.0,1.0,1.0,0.0001463068547309,1.0,1.0,1.0
"373e2c2847f84fefa92020e26235f68e",UNet-v3-conv-num_convs-2-1-ld-8,18,"16","32","3","2","2","2","1","8",1,"0.001","0.5",none,18,0.0001673806284764,0.9999907288370253,0.9973628691983122,0.9999907216133959,0.0001516102493042,1.0,1.0,1.0,0.0001458146679366,1.0,1.0,1.0
c8c4d5e97f34471ea369bba7d459c25e,UNet-v3-conv-num_convs-2-2-ld-16,19,"16","64","3","2","2","2","2","16",1,"0.001","0.5",none,19,0.0001225345652295,0.9999866083201476,0.9936708860759493,0.9999866011548256,0.0001224812952628,1.0,1.0,1.0,0.0001268261064603,1.0,1.0,1.0
e8cbb817aa7045b9ba9929a1123e65f5,UNet-v3-conv-num_convs-2-2-ld-32,18,"16","64","3","2","2","2","2","32",1,"0.001","0.5",none,18,0.0001190551600702,0.9999958794831224,0.9978902953586498,0.9999958777563466,0.0001166963746964,1.0,1.0,1.0,0.0001190782577082,1.0,1.0,1.0
"490165a0b38d4d5b85c1c460f685168e",UNet-v3-conv-num_convs-2-2-ld-4,19,"16","64","3","2","2","2","2","4",1,"0.001","0.5",none,19,0.0001011180868116,0.9999958794831224,0.9978902953586498,0.9999958774582854,0.0001037869236714,1.0,1.0,1.0,0.0001136380450244,1.0,1.0,1.0
"40ef1e5ec6b34434812b7608d038d6bb",UNet-v3-conv-num_convs-2-2-ld-64,19,"16","64","3","2","2","2","2","64",1,"0.001","0.5",none,19,0.0001116235806826,0.9999948493539029,0.9978902953586498,0.9999948462883567,0.0001231214451504,1.0,1.0,1.0,0.0001281777796725,1.0,1.0,1.0
"5ccce4ebf8a74ea8a17854bf896fcf0e",UNet-v3-conv-num_convs-2-2-ld-8,19,"16","64","3","2","2","2","2","8",1,"0.001","0.5",none,19,0.0001206751358002,0.9999948493539029,0.9978902953586498,0.9999948461811093,0.0001244159236881,1.0,1.0,1.0,0.0001279039395991,1.0,1.0,1.0
"98b31da3d7084e189a8f4deb6cdc1d5a",UNet-v3-conv-num_convs-2-3-ld-16,19,"16","128","3","2","2","2","3","16",1,"0.001","0.5",none,19,0.0000860776347236,0.9999969096123418,0.9984177215189873,0.9999969083005679,0.0000937084026803,1.0,1.0,1.0,0.0000884481529471,1.0,1.0,1.0
"86096875f7da4a57827c8a17e95f3320",UNet-v3-conv-num_convs-2-3-ld-32,18,"16","128","3","2","2","2","3","32",1,"0.001","0.5",none,18,0.0001317667082489,0.9999855781909283,0.9936708860759493,0.9999855705244349,0.0001454444088954,1.0,1.0,1.0,0.0001440118521087,1.0,1.0,1.0
aa4c98a6c4844ed6ad439c3f9b65c62f,UNet-v3-conv-num_convs-2-3-ld-4,19,"16","128","3","2","2","2","3","4",1,"0.001","0.5",none,19,0.0001063366378631,0.9999886685785865,0.995253164556962,0.9999886624678005,0.0001091989730152,1.0,1.0,1.0,0.0001141123648267,1.0,1.0,1.0
"0bd50a3cf6164aca894a9a2d022b601b",UNet-v3-conv-num_convs-2-3-ld-64,19,"16","128","3","2","2","2","3","64",1,"0.001","0.5",none,19,0.0001101011395328,0.9999927890954642,0.9963080168776371,0.9999927859574649,0.0001208248310776,1.0,1.0,1.0,0.0001223533616777,1.0,1.0,1.0
c4796ee8b07945d1afaf5d4eaa73b1df,UNet-v3-conv-num_convs-2-3-ld-8,19,"16","128","3","2","2","2","3","8",1,"0.001","0.5",none,19,0.0001072415599555,0.9999866083201476,0.994198312236287,0.999986601135443,0.0001109736257028,1.0,1.0,1.0,0.0001155713975534,1.0,1.0,1.0
