epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5795,0.0252,0.6086,0.6650,0.0246
1,0.6310,0.0210,0.6567,0.6676,0.0324
2,0.6767,0.0172,0.6726,0.7258,0.0209
