epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4528,0.0239,0.2180,0.2185,0.0653
1,0.4798,0.0220,0.4974,0.5202,0.0288
2,0.5221,0.0189,0.5111,0.5440,0.0261
3,0.5642,0.0161,0.3199,0.4891,0.0313
4,0.5837,0.0150,0.4092,0.5281,0.0243
5,0.6505,0.0111,0.4349,0.5558,0.0237
6,0.6838,0.0094,0.3513,0.3531,0.0744
7,0.7551,0.0064,0.5011,0.5917,0.0258
