epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.7260,0.0131,0.7624,0.7873,0.0176
1,0.7710,0.0102,0.7411,0.7921,0.0163
2,0.8222,0.0070,0.7699,0.7819,0.0260
3,0.8603,0.0050,0.8175,0.8408,0.0167
4,0.8850,0.0038,0.7694,0.8212,0.0145
