epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.9447,0.0018,0.8608,0.8970,0.0091
1,0.9553,0.0014,0.8604,0.8960,0.0093
2,0.9562,0.0014,0.8877,0.9098,0.0100
3,0.9644,0.0012,0.8803,0.9032,0.0094
4,0.9610,0.0012,0.8738,0.9019,0.0120
5,0.9647,0.0011,0.9062,0.9151,0.0132
6,0.9663,0.0011,0.8826,0.9017,0.0150
7,0.9705,0.0009,0.9076,0.9179,0.0119
8,0.9742,0.0008,0.9088,0.9190,0.0121
9,0.9714,0.0009,0.9010,0.9128,0.0133
