epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4438,0.0276,0.4447,0.4953,0.0332
1,0.4952,0.0233,0.4344,0.5086,0.0327
2,0.5170,0.0219,0.5003,0.5348,0.0324
3,0.5547,0.0190,0.3934,0.5095,0.0322
4,0.5997,0.0161,0.5375,0.5639,0.0369
5,0.6435,0.0133,0.3496,0.5102,0.0336
6,0.6358,0.0142,0.5331,0.5826,0.0367
