epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.5068,0.0248,0.4247,0.4265,0.0629
1,0.5535,0.0205,0.4033,0.5692,0.0293
2,0.5931,0.0182,0.4137,0.5819,0.0276
3,0.6249,0.0159,0.5478,0.6473,0.0212
4,0.6692,0.0133,0.6376,0.6884,0.0211
