epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8437,0.0000,0.8135,623.4414,0.1220,0.8728,0.0000,0.8548,625.5867,0.0983
1,0.8760,0.0000,0.8613,613.0841,0.0958,0.8857,0.0000,0.8755,619.9492,0.0897
2,0.8863,0.0000,0.8751,609.5376,0.0878,0.8958,0.0000,0.8865,618.2231,0.0816
3,0.8937,0.0000,0.8843,607.3377,0.0829,0.9020,0.0030,0.8943,616.3234,0.0776
4,0.8990,0.0000,0.8908,605.7648,0.0793,0.9038,0.0030,0.8963,615.8838,0.0759
5,0.9029,0.0000,0.8955,604.3663,0.0762,0.9062,0.0030,0.8991,615.3588,0.0737
6,0.9070,0.0000,0.9006,603.1736,0.0734,0.9098,0.0000,0.9038,613.1626,0.0716
7,0.9105,0.0000,0.9048,602.0057,0.0710,0.9120,0.0030,0.9055,614.3498,0.0705
8,0.9135,0.0007,0.9082,601.1451,0.0691,0.9141,0.0000,0.9083,611.9907,0.0686
9,0.9166,0.0013,0.9116,600.2542,0.0670,0.9159,0.0000,0.9103,612.6268,0.0681
10,0.9193,0.0013,0.9149,599.5349,0.0655,0.9181,0.0030,0.9134,611.7204,0.0669
11,0.9218,0.0026,0.9177,598.7756,0.0639,0.9185,0.0061,0.9137,610.4991,0.0659
12,0.9242,0.0013,0.9204,598.1118,0.0622,0.9214,0.0030,0.9170,610.0354,0.0642
13,0.9261,0.0013,0.9225,597.5302,0.0610,0.9215,0.0030,0.9173,609.9031,0.0643
14,0.9281,0.0052,0.9247,597.0125,0.0598,0.9233,0.0061,0.9194,608.8589,0.0638
15,0.9301,0.0026,0.9269,596.3933,0.0585,0.9242,0.0061,0.9203,609.0012,0.0631
16,0.9316,0.0098,0.9286,595.9322,0.0575,0.9231,0.0030,0.9197,608.4101,0.0643
17,0.9332,0.0072,0.9304,595.4664,0.0564,0.9260,0.0183,0.9226,607.9657,0.0624
18,0.9345,0.0085,0.9318,595.0735,0.0556,0.9261,0.0091,0.9226,608.2522,0.0612
19,0.9360,0.0072,0.9336,594.6702,0.0546,0.9269,0.0122,0.9231,608.8696,0.0615
20,0.9373,0.0118,0.9350,594.2471,0.0537,0.9265,0.0091,0.9228,608.6680,0.0614
21,0.9382,0.0151,0.9359,594.0256,0.0533,0.9284,0.0061,0.9253,607.5313,0.0607
22,0.9398,0.0164,0.9376,593.5483,0.0522,0.9282,0.0152,0.9250,607.6017,0.0606
23,0.9410,0.0118,0.9390,593.2738,0.0515,0.9290,0.0152,0.9258,607.0893,0.0597
24,0.9420,0.0144,0.9400,592.9740,0.0509,0.9295,0.0122,0.9262,607.3662,0.0591
25,0.9432,0.0203,0.9414,592.6575,0.0502,0.9286,0.0122,0.9257,607.8081,0.0602
26,0.9438,0.0236,0.9419,592.4243,0.0497,0.9296,0.0183,0.9268,606.9297,0.0598
27,0.9447,0.0216,0.9429,592.1650,0.0491,0.9303,0.0183,0.9274,606.8716,0.0596
28,0.9462,0.0190,0.9445,591.8086,0.0483,0.9300,0.0183,0.9269,607.3022,0.0595
29,0.9466,0.0216,0.9450,591.6048,0.0479,0.9311,0.0213,0.9283,606.2424,0.0593
30,0.9474,0.0183,0.9459,591.4185,0.0474,0.9317,0.0244,0.9290,605.5023,0.0586
31,0.9483,0.0288,0.9468,591.1426,0.0469,0.9318,0.0122,0.9292,605.4989,0.0586
32,0.9487,0.0216,0.9472,591.0174,0.0466,0.9319,0.0274,0.9294,605.6606,0.0586
33,0.9498,0.0236,0.9484,590.7559,0.0460,0.9333,0.0366,0.9310,605.4646,0.0577
34,0.9501,0.0203,0.9487,590.6263,0.0457,0.9325,0.0152,0.9299,605.7630,0.0584
35,0.9510,0.0249,0.9497,590.4143,0.0453,0.9326,0.0244,0.9302,605.9062,0.0576
36,0.9518,0.0281,0.9504,590.2581,0.0449,0.9324,0.0183,0.9297,606.4253,0.0582
37,0.9518,0.0301,0.9505,590.0798,0.0446,0.9330,0.0213,0.9306,605.9788,0.0575
38,0.9530,0.0321,0.9518,589.8184,0.0439,0.9346,0.0305,0.9322,605.4305,0.0574
