,model,run_name,exp,run,arc_features,arc_num_conv,arc_latent_volume,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq,arc_skip,arc_encoder_blocks,arc_kernels,limit
31,Encoder,nc1_f4_16_32,SimpleCNN,nc1_f4_16_32,"[4, 16, 32]",1.0,1024.0,133165,0.0120892505471905,0.1291330754756927,0.0624541472643613,0.8139351597420657,0.9863943463420732,0.9127316163247792,0.984639269204278,0.8218881482057777,0.9021899859933364,0.0,0.0,0.0,,,,128
32,Encoder,nc1_f4_8_64,SimpleCNN,nc1_f4_8_64,"[4, 8, 64]",1.0,2048.0,264245,0.009908535455664,0.1291978470981121,0.0612041279673576,0.8122528886067206,0.9888337173869054,0.9170455174515416,0.9874078202459458,0.8234380120049265,0.9059243227811876,0.0,0.0,0.0,,,,128
33,Encoder,nc1_f4_8_32,SimpleCNN,nc1_f4_8_32,"[4, 8, 32]",1.0,1024.0,132277,0.0128961555970211,0.1416936386376619,0.0763168986886739,0.8003409226370469,0.9851224407558192,0.8895192243332235,0.9832226367547882,0.8101971598527696,0.878920759526173,0.0,0.0,0.0,,,,128
34,Encoder,nc1_f4_8_16,SimpleCNN,nc1_f4_8_16,"[4, 8, 16]",1.0,512.0,66293,0.0144929059781134,0.1508644856512546,0.0698358323425054,0.8030532195679843,0.9835250617758902,0.9025905996308284,0.981398500558224,0.801063454769355,0.8896268007042404,0.0,0.0,0.0,,,,128
35,Encoder,nc1_f32_64,SimpleCNN,nc1_f32_64,"[32, 64]",1.0,4096.0,531297,0.0251155819743871,0.134262653067708,0.0609225798398256,0.8187475475954229,0.972481543077686,0.9242089467291008,0.9690080511168172,0.825813158247788,0.9145903054105964,0.0,0.0,0.0,,,,128
36,Encoder,nc1_f16_64,SimpleCNN,nc1_f16_64,"[16, 64]",1.0,4096.0,527985,0.0095351389143615,0.1180590558797121,0.0483025573194026,0.8317146161502428,0.9894637623516565,0.9343289680572618,0.988090410651964,0.8354170078229672,0.9257830149519792,0.0,0.0,0.0,,,,128
37,Encoder,nc1_f16_32,SimpleCNN,nc1_f16_32,"[16, 32]",1.0,2048.0,264177,0.0121092941922446,0.1182433813810348,0.0511475065723061,0.832153139831056,0.9865346809989934,0.9317801357219456,0.9848265385500092,0.8391848415919543,0.9230673582103592,0.0,0.0,0.0,,,,128
38,Encoder,nc1_f8_64,SimpleCNN,nc1_f8_64,"[8, 64]",1.0,4096.0,526329,0.0127441102017958,0.1257619690150022,0.0531431399285793,0.823812395961312,0.9858768416103598,0.928858376414512,0.9840407703112138,0.8294127185241799,0.919725394977728,0.0,0.0,0.0,,,,128
39,Encoder,nc1_f8_32,SimpleCNN,nc1_f8_32,"[8, 32]",1.0,2048.0,263289,0.0110961359615127,0.1220133993774652,0.0515219457447528,0.8224888791103763,0.9877464200828664,0.9299738653669978,0.986160364823786,0.8307770158357998,0.92118887913831,0.0,0.0,0.0,,,,128
40,Encoder,nc1_f8_16,SimpleCNN,nc1_f8_16,"[8, 16]",1.0,1024.0,131769,0.0163703420509894,0.151518227532506,0.0604647016152739,0.7951035801278323,0.9817866773697655,0.9172289510011424,0.9794524403638926,0.7978856969718051,0.9068246845238486,0.0,0.0,0.0,,,,128
41,Encoder,nc1_f4_64,SimpleCNN,nc1_f4_64,"[4, 64]",1.0,4096.0,525501,0.0194593705857793,0.1329953074455261,0.0609238287433981,0.8171092910226709,0.9783305427663648,0.9204831252998112,0.9757201597527402,0.8249743318325077,0.910330614266456,0.0,0.0,0.0,,,,128
42,Encoder,nc1_f4_32,SimpleCNN,nc1_f4_32,"[4, 32]",1.0,2048.0,262845,0.0099082237264762,0.1261832546442747,0.0586365927010774,0.8178013393787588,0.988991803503559,0.9225365852583296,0.9876112838533768,0.8263448817504464,0.9131607675277372,0.0,0.0,0.0,,,,128
43,Encoder,nc1_f4_16,SimpleCNN,nc1_f4_16,"[4, 16]",1.0,1024.0,131517,0.017880414519459,0.1408024542033672,0.0667948517948389,0.8020255864379437,0.9804217766964556,0.9076794708663698,0.977902063622396,0.8098847717251014,0.8956118046664127,0.0,0.0,0.0,,,,128
44,Encoder,nc1_f4_8,SimpleCNN,nc1_f4_8,"[4, 8]",1.0,512.0,65853,0.0160930003039538,0.1310582272708416,0.0591576676815748,0.8107427221197328,0.9821229637941862,0.921646738189963,0.9798297080421462,0.8211326012680547,0.911157259841148,0.0,0.0,0.0,,,,128
45,Encoder,nc1_f64,SimpleCNN,nc1_f64,[64],1.0,8192.0,1049729,0.0876961035033067,0.1817405149340629,0.1053100787103176,0.7634193414637371,0.9065826728119196,0.8852030751235145,0.8963743480336764,0.772290486308043,0.8721603689848956,0.0,0.0,0.0,,,,128
46,Encoder,nc1_f32,SimpleCNN,nc1_f32,[32],1.0,4096.0,524929,0.0080961300991475,0.1420189272612333,0.0540431914851069,0.8018910764517988,0.9911493070597742,0.9312658637218322,0.9900433045483492,0.8057856930133652,0.9226684174895974,0.0,0.0,0.0,,,,128
47,Encoder,nc1_f16,SimpleCNN,nc1_f16,[16],1.0,2048.0,262529,0.0091529407848914,0.1311946120113134,0.0544780939817428,0.8098705471124137,0.9900717692051578,0.929574674580364,0.9888179852839974,0.8224907897625389,0.9203068073660728,0.0,0.0,0.0,,,,128
48,Encoder,nc1_f8,SimpleCNN,nc1_f8,[8],1.0,1024.0,131329,0.0154374287153283,0.1386470310389995,0.0526028173044323,0.8099916819870255,0.9830971075953824,0.9327746119722332,0.9809834053586176,0.8169455573066722,0.9241013883351638,0.0,0.0,0.0,,,,128
49,Encoder,nc1_f4,SimpleCNN,nc1_f4,[4],1.0,512.0,65729,0.0326219357550144,0.1411258205771446,0.066818282008171,0.800091687159564,0.9638385839604796,0.9176811923162118,0.9598766892297296,0.8137170855106495,0.9081497199773668,0.0,0.0,0.0,,,,128
50,Encoder,SCNN_nc2_f16_16_16,SimpleCNN_compress,SCNN_nc2_f16_16_16,"[16, 16, 16]",2.0,512.0,70001,0.0167686698337395,0.1409018021076917,0.0659815538674593,0.8054866161632098,0.9800328380191476,0.9089548120875236,0.9774556049261676,0.8047705691760422,0.8958720501185251,0.0,0.0,0.0,,,,128
51,Encoder,SCNN_nc2_f8_16_16,SimpleCNN_compress,SCNN_nc2_f8_16_16,"[8, 16, 16]",2.0,512.0,68897,0.0126541720082362,0.1351764630526304,0.0765580236911773,0.8063214251781096,0.9854321774011534,0.8888042875120672,0.9835727697963532,0.8076933650098763,0.8731997150177442,0.0,0.0,0.0,,,,128
52,Encoder,SCNN_nc2_f8_8_16,SimpleCNN_compress,SCNN_nc2_f8_8_16,"[8, 8, 16]",2.0,512.0,67697,0.0158253049167493,0.1250206399708986,0.0635108333081007,0.815383835186154,0.9814135448184604,0.9071023515843074,0.979029877166982,0.8247046625267183,0.8954085477253309,0.0,0.0,0.0,,,,128
53,Encoder,SCNN_nc2_f8_8_8,SimpleCNN_compress,SCNN_nc2_f8_8_8,"[8, 8, 8]",2.0,256.0,34105,0.0179087805561721,0.1460741180926561,0.0654205530881881,0.7997022167967051,0.9790111778579452,0.9105846471786956,0.9763028281996396,0.8000255347468701,0.8993012735266894,0.0,0.0,0.0,,,,128
54,Encoder,SCNN_nc2_f4_16_16,SimpleCNN_compress,SCNN_nc2_f4_16_16,"[4, 16, 16]",2.0,512.0,68489,0.0204943981952965,0.1348920632153749,0.0704982057213783,0.8153726389852445,0.9759364517531268,0.9051155473051002,0.972839111461012,0.8165665167914465,0.891787416894998,0.0,0.0,0.0,,,,128
55,Encoder,SCNN_nc2_f4_8_16,SimpleCNN_compress,SCNN_nc2_f4_8_16,"[4, 8, 16]",2.0,512.0,67385,0.0149452827870845,0.1414764355868101,0.0675280969589948,0.801884141602948,0.982474171028906,0.9061671953454518,0.9802219176428556,0.8055235017653706,0.8945581998845432,0.0,0.0,0.0,,,,128
56,Encoder,SCNN_nc2_f4_8_8,SimpleCNN_compress,SCNN_nc2_f4_8_8,"[4, 8, 8]",2.0,256.0,33793,0.0153093753072122,0.1380127016454935,0.0788919124752283,0.8170504970350216,0.9822081205672014,0.8927904919240979,0.9799426905420344,0.8167912833677697,0.8794708199953775,0.0,0.0,0.0,,,,128
57,Encoder,SCNN_nc2_f4_4_16,SimpleCNN_compress,SCNN_nc2_f4_4_16,"[4, 4, 16]",2.0,512.0,66977,0.0168537029065191,0.1473686974495649,0.0724644530564546,0.7983670944672051,0.9804077048080696,0.9020518154875192,0.977891959661192,0.8010274234314417,0.8885671214712322,0.0,0.0,0.0,,,,128
58,Encoder,SCNN_nc2_f4_4_8,SimpleCNN_compress,SCNN_nc2_f4_4_8,"[4, 4, 8]",2.0,256.0,33481,0.02105026828746,0.15233782120049,0.086415471509099,0.7854544612288928,0.97497063475651,0.8796781709181775,0.9717615036092268,0.7882845217088608,0.8633043595671867,0.0,0.0,0.0,,,,128
59,Encoder,SCNN_nc2_f4_4_4,SimpleCNN_compress,SCNN_nc2_f4_4_4,"[4, 4, 4]",2.0,128.0,16877,0.0263617816691597,0.1529350113123655,0.0814179517328739,0.7825852020303781,0.9681857665542096,0.8868965018514051,0.9640927503826006,0.789139702570441,0.8737639006350985,0.0,0.0,0.0,,,,128
60,Encoder,SCNN_nc2_f16_16,SimpleCNN_compress,SCNN_nc2_f16_16,"[16, 16]",2.0,1024.0,133905,0.0118034946732223,0.1265194546431303,0.0490458905696868,0.8309139674077359,0.9866559098513612,0.9334617797228256,0.9850056230055672,0.8350728501755069,0.9246564462452548,0.0,0.0,0.0,,,,128
61,Encoder,SCNN_nc2_f8_16,SimpleCNN_compress,SCNN_nc2_f8_16,"[8, 16]",2.0,1024.0,132801,0.0161583722879489,0.1448195446282625,0.0610187901183962,0.8033034090232822,0.981759579886376,0.917345089624807,0.979428858041862,0.8084723305444308,0.9060049982484578,0.0,0.0,0.0,,,,128
62,Encoder,SCNN_nc2_f8_8,SimpleCNN_compress,SCNN_nc2_f8_8,"[8, 8]",2.0,512.0,66441,0.0136316887103021,0.1382217593491077,0.0682033216580748,0.8117002920941374,0.9848245597682684,0.9076073514117232,0.9828976262454584,0.820876890824028,0.8955128744922001,0.0,0.0,0.0,,,,128
63,Encoder,SCNN_nc2_f4_16,SimpleCNN_compress,SCNN_nc2_f4_16,"[4, 16]",2.0,1024.0,132393,0.0169517574210961,0.1385973803699016,0.0654756836593151,0.8161003223481159,0.9805750953576068,0.9090038374156753,0.9780791374229156,0.8148447753525657,0.896008892275408,0.0,0.0,0.0,,,,128
64,Encoder,SCNN_nc2_f4_8,SimpleCNN_compress,SCNN_nc2_f4_8,"[4, 8]",2.0,512.0,66129,0.0142822648088137,0.1587588414549827,0.073683250695467,0.785718543665394,0.9837516164666612,0.8967334391540734,0.9816863384765812,0.7897448876537216,0.8840771716218809,0.0,0.0,0.0,,,,128
65,Encoder,SCNN_nc2_f4_4,SimpleCNN_compress,SCNN_nc2_f4_4,"[4, 4]",2.0,256.0,33141,0.0236083324998617,0.1467733811587095,0.0754096237942576,0.7995099574816531,0.973807953314226,0.903116633517652,0.9705958944247892,0.8100040294090923,0.8924405604681789,0.0,0.0,0.0,,,,128
66,Encoder,SCNN_nc2_f16,SimpleCNN_compress,SCNN_nc2_f16,[16],2.0,2048.0,263345,0.025829328286151,0.1553107239305973,0.0727708451449871,0.795471392932934,0.972185779590108,0.9053227496926428,0.9686205286512996,0.8003077563169406,0.8931999282248041,0.0,0.0,0.0,,,,128
67,Encoder,SCNN_nc2_f8,SimpleCNN_compress,SCNN_nc2_f8,[8],2.0,1024.0,131545,0.0199973143016298,0.1479755192995071,0.063184143975377,0.7955779518264139,0.9779111391163204,0.91855193958583,0.9751866126365591,0.8029051224069161,0.908172639013795,0.0,0.0,0.0,,,,128
68,Encoder,SCNN_nc2_f4,SimpleCNN_compress,SCNN_nc2_f4,[4],2.0,512.0,65789,0.0145172494774063,0.145478043705225,0.0626294836401939,0.7979021312171735,0.9842526378980776,0.9158249950257654,0.9821874572054216,0.8108892469066857,0.9050784756624836,0.0,0.0,0.0,,,,128
69,Encoder,SCNN_nc1_f16_16_16,SimpleCNN_compress,SCNN_nc1_f16_16_16,"[16, 16, 16]",1.0,512.0,67553,0.0113727717815587,0.1443337779492139,0.0611436450853943,0.8013197534036633,0.9869337114733008,0.9139675442228296,0.9852841513710952,0.8028864845971003,0.901503854536668,0.0,0.0,0.0,,,,128
70,Encoder,SCNN_nc1_f8_16_16,SimpleCNN_compress,SCNN_nc1_f8_16_16,"[8, 16, 16]",1.0,512.0,67049,0.0108572675380855,0.1299167182296514,0.0619947928935289,0.8150932326072122,0.9875924504951884,0.917335285177152,0.9859928269583218,0.8219491042837169,0.9054647123268604,0.0,0.0,0.0,,,,128
71,Encoder,SCNN_nc1_f8_8_16,SimpleCNN_compress,SCNN_nc1_f8_8_16,"[8, 8, 16]",1.0,512.0,66449,0.0170489123401542,0.1318311877548694,0.071448503062129,0.8077582380707394,0.980212474524408,0.8988529133212909,0.9776858035000682,0.8162920474512284,0.8860249529307049,0.0,0.0,0.0,,,,128
72,Encoder,SCNN_nc1_f8_8_8,SimpleCNN_compress,SCNN_nc1_f8_8_8,"[8, 8, 8]",1.0,256.0,33457,0.0150871660560369,0.130931194871664,0.0723044723272323,0.8121950498380482,0.9826451958439468,0.9001727296206385,0.980416742796198,0.8235560337637553,0.8871921637915436,0.0,0.0,0.0,,,,128
73,Encoder,SCNN_nc1_f4_16_16,SimpleCNN_compress,SCNN_nc1_f4_16_16,"[4, 16, 16]",1.0,512.0,66797,0.0154930554640789,0.1352079845964908,0.0775040332227945,0.8196710509542208,0.982120398860192,0.8797210409193381,0.9798252018885608,0.8186317536138223,0.8653058816679355,0.0,0.0,0.0,,,,128
74,Encoder,SCNN_nc1_f4_8_16,SimpleCNN_compress,SCNN_nc1_f4_8_16,"[4, 8, 16]",1.0,512.0,66293,0.0145978917057315,0.1499263327568769,0.0700382608920335,0.8050615274188258,0.9833802594342128,0.9033656573733356,0.9812388461910044,0.8027036458188338,0.8904118516690331,0.0,0.0,0.0,,,,128
75,Encoder,SCNN_nc1_f4_8_8,SimpleCNN_compress,SCNN_nc1_f4_8_8,"[4, 8, 8]",1.0,256.0,33301,0.0174411076741913,0.1413474660366773,0.0772766973823309,0.8069131921506552,0.9801618953233608,0.89613987621519,0.9776036428679856,0.8112277011119542,0.8835329089989795,0.0,0.0,0.0,,,,128
76,Encoder,SCNN_nc1_f4_4_16,SimpleCNN_compress,SCNN_nc1_f4_4_16,"[4, 4, 16]",1.0,512.0,66041,0.0143994411143163,0.1244130358099937,0.0660438919439911,0.8211316714061005,0.9836319575218766,0.9074830518912764,0.981507610187593,0.8301167830039928,0.894774120015555,0.0,0.0,0.0,,,,128
77,Encoder,SCNN_nc1_f4_4_8,SimpleCNN_compress,SCNN_nc1_f4_4_8,"[4, 4, 8]",1.0,256.0,33145,0.0184689487020174,0.1400757245719432,0.0732276458293199,0.807476961289172,0.9786247450917896,0.8968397548003026,0.975897945461358,0.80902154150271,0.8825793948484542,0.0,0.0,0.0,,,,128
78,Encoder,SCNN_nc1_f4_4_4,SimpleCNN_compress,SCNN_nc1_f4_4_4,"[4, 4, 4]",1.0,128.0,16697,0.0284795281166831,0.1619927734136581,0.0846939347684383,0.7807200673337606,0.9666833225071146,0.8883566797332969,0.9624045024968862,0.7852367824494071,0.8741561138900757,0.0,0.0,0.0,,,,128
79,Encoder,SCNN_nc1_f16_16,SimpleCNN_compress,SCNN_nc1_f16_16,"[16, 16]",1.0,1024.0,132273,0.0112368070210019,0.1281027067452669,0.0549095459282398,0.8229555071967884,0.9874510061738004,0.9258093295435592,0.9858547032231968,0.8273848950926213,0.9158635642735256,0.0,0.0,0.0,,,,128
80,Encoder,SCNN_nc1_f8_16,SimpleCNN_compress,SCNN_nc1_f8_16,"[8, 16]",1.0,1024.0,131769,0.0163041767974694,0.1457884665578603,0.0605798726901412,0.8013245602866365,0.9818753692616576,0.9174412613009738,0.9795533761399836,0.8063426157981262,0.9070319025313762,0.0,0.0,0.0,,,,128
81,Encoder,SCNN_nc1_f8_8,SimpleCNN_compress,SCNN_nc1_f8_8,"[8, 8]",1.0,512.0,66009,0.0146043601135412,0.1407234836369753,0.0581902079284191,0.8095795797253384,0.9838465556564912,0.9208266407193152,0.9817831247893726,0.813106629724526,0.9107166335842668,0.0,0.0,0.0,,,,128
82,Encoder,SCNN_nc1_f4_16,SimpleCNN_compress,SCNN_nc1_f4_16,"[4, 16]",1.0,1024.0,131517,0.0176999358149866,0.1305310986936092,0.0665176771581173,0.8151637883609048,0.9805461320473726,0.9075295923309664,0.978040572859247,0.8239656849692207,0.895537600364904,0.0,0.0,0.0,,,,128
