epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4642,0.0281,0.4535,0.4618,0.0434
1,0.5262,0.0237,0.4640,0.5384,0.0312
2,0.5631,0.0205,0.5200,0.5715,0.0302
3,0.5926,0.0182,0.5215,0.5788,0.0304
4,0.6189,0.0162,0.5415,0.6039,0.0274
5,0.6862,0.0123,0.4179,0.5664,0.0300
6,0.7335,0.0095,0.5884,0.6284,0.0345
7,0.7641,0.0079,0.5037,0.6090,0.0285
