epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4701,0.0375,0.5961,0.6040,0.0364
1,0.6445,0.0208,0.6990,0.7094,0.0235
2,0.7188,0.0152,0.6608,0.7691,0.0155
3,0.7715,0.0116,0.7741,0.8214,0.0133
4,0.8134,0.0092,0.6634,0.7992,0.0129
