epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8554,0.0000,0.8307,616.7244,0.1132,0.8699,0.0000,0.8592,642.9415,0.1006
1,0.8926,0.0000,0.8827,604.6081,0.0840,0.8829,0.0000,0.8751,637.0270,0.0921
2,0.9073,0.0011,0.9004,600.4412,0.0741,0.8873,0.0000,0.8798,636.3361,0.0891
3,0.9166,0.0005,0.9115,597.6685,0.0678,0.8895,0.0000,0.8835,635.7406,0.0868
4,0.9233,0.0037,0.9191,595.6450,0.0633,0.8931,0.0000,0.8867,634.1090,0.0854
5,0.9282,0.0037,0.9247,594.1378,0.0601,0.8944,0.0000,0.8898,632.1449,0.0834
6,0.9328,0.0064,0.9298,592.8358,0.0569,0.8970,0.0000,0.8918,633.5259,0.0824
7,0.9360,0.0145,0.9334,591.7229,0.0546,0.8977,0.0000,0.8930,632.4484,0.0820
8,0.9395,0.0182,0.9371,590.6795,0.0525,0.8976,0.0000,0.8927,631.7595,0.0821
9,0.9423,0.0257,0.9402,589.9349,0.0507,0.8997,0.0000,0.8952,631.5176,0.0817
10,0.9450,0.0289,0.9432,589.1325,0.0488,0.8982,0.0000,0.8933,632.4424,0.0820
11,0.9472,0.0294,0.9455,588.3585,0.0473,0.8977,0.0000,0.8928,631.7674,0.0816
12,0.9496,0.0359,0.9480,587.7185,0.0459,0.9005,0.0000,0.8957,631.6829,0.0812
13,0.9514,0.0359,0.9500,587.1753,0.0446,0.8979,0.0000,0.8939,631.0108,0.0825
14,0.9532,0.0450,0.9519,586.7632,0.0435,0.9004,0.0000,0.8956,632.5335,0.0824
15,0.9546,0.0466,0.9534,586.2199,0.0424,0.9004,0.0000,0.8960,631.5335,0.0811
16,0.9561,0.0423,0.9549,585.8360,0.0418,0.9016,0.0000,0.8976,630.7183,0.0815
17,0.9579,0.0450,0.9569,585.4185,0.0405,0.9013,0.0000,0.8968,631.4003,0.0809
18,0.9589,0.0471,0.9579,584.9685,0.0397,0.9000,0.0000,0.8957,631.1406,0.0827
19,0.9601,0.0487,0.9592,584.6260,0.0391,0.9024,0.0000,0.8986,629.9567,0.0817
20,0.9617,0.0551,0.9609,584.1420,0.0380,0.9007,0.0000,0.8968,630.2451,0.0829
21,0.9624,0.0541,0.9617,583.9884,0.0375,0.9018,0.0000,0.8982,629.5729,0.0817
22,0.9634,0.0530,0.9627,583.5841,0.0368,0.9002,0.0000,0.8966,629.7033,0.0818
23,0.9644,0.0584,0.9637,583.3356,0.0362,0.9024,0.0000,0.8987,629.6802,0.0811
24,0.9654,0.0626,0.9647,583.1124,0.0355,0.9030,0.0000,0.8993,630.1576,0.0820
25,0.9664,0.0701,0.9658,582.9172,0.0349,0.9015,0.0000,0.8978,629.9025,0.0810
26,0.9670,0.0610,0.9665,582.5793,0.0345,0.9021,0.0000,0.8987,629.2699,0.0821
27,0.9677,0.0658,0.9672,582.4994,0.0340,0.9007,0.0000,0.8967,630.5236,0.0824
28,0.9686,0.0696,0.9681,582.2265,0.0335,0.9021,0.0000,0.8984,629.0496,0.0823
29,0.9690,0.0680,0.9685,582.0028,0.0331,0.9016,0.0000,0.8979,629.0344,0.0828
30,0.9699,0.0766,0.9695,581.7493,0.0326,0.9020,0.0000,0.8984,630.0317,0.0825
31,0.9705,0.0749,0.9700,581.6386,0.0322,0.9024,0.0000,0.8989,629.3247,0.0832
32,0.9714,0.0792,0.9709,581.3224,0.0317,0.9019,0.0000,0.8985,628.8541,0.0835
33,0.9722,0.0814,0.9717,581.1778,0.0312,0.9005,0.0000,0.8969,629.3552,0.0843
34,0.9727,0.0846,0.9723,581.0337,0.0308,0.9023,0.0000,0.8982,629.7729,0.0826
35,0.9728,0.0819,0.9725,580.8511,0.0306,0.9018,0.0000,0.8982,629.2715,0.0828
36,0.9735,0.0808,0.9732,580.8247,0.0303,0.9028,0.0000,0.8992,629.3858,0.0826
37,0.9739,0.0835,0.9736,580.4072,0.0300,0.9010,0.0000,0.8973,629.8603,0.0829
38,0.9745,0.0889,0.9742,580.4729,0.0295,0.9017,0.0000,0.8983,629.0645,0.0829
39,0.9752,0.0931,0.9749,580.1702,0.0292,0.9018,0.0000,0.8979,630.2779,0.0835
40,0.9754,0.0969,0.9751,580.0756,0.0291,0.9015,0.0000,0.8981,628.8070,0.0826
41,0.9760,0.0974,0.9757,580.0794,0.0286,0.8999,0.0000,0.8963,629.9885,0.0847
42,0.9764,0.0964,0.9761,579.9426,0.0284,0.9019,0.0000,0.8986,628.7576,0.0824
43,0.9768,0.0985,0.9765,579.7286,0.0282,0.9015,0.0000,0.8986,628.6615,0.0833
44,0.9769,0.0948,0.9766,579.6180,0.0281,0.9007,0.0000,0.8974,629.2438,0.0834
45,0.9774,0.0996,0.9772,579.6638,0.0278,0.9014,0.0000,0.8980,629.0405,0.0835
46,0.9779,0.0996,0.9777,579.4913,0.0274,0.9010,0.0000,0.8977,629.2518,0.0835
47,0.9784,0.1119,0.9782,579.3847,0.0272,0.9016,0.0000,0.8982,629.3531,0.0836
