epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.3761,0.0439,0.4994,0.5552,0.0345
1,0.5287,0.0257,0.6230,0.6688,0.0276
2,0.6037,0.0200,0.6565,0.7279,0.0203
3,0.6627,0.0164,0.7429,0.7583,0.0240
4,0.7142,0.0133,0.7450,0.7610,0.0239
