name,p_appr1,s_appr1,f1_appr1,f1_exact,dataset,fold
RNaseP_T.luteus,0.3048780487804878,0.27472527472527475,0.28901734104046245,0.28901734104046245,rnadist_100,RNaseP
RNaseP_LGB27,0.3116883116883117,0.23076923076923078,0.29834254143646416,0.2651933701657459,rnadist_100,RNaseP
RNaseP_A.fastidiosum,0.10344827586206896,0.09782608695652174,0.1005586592178771,0.1005586592178771,rnadist_100,RNaseP
RNaseP_T.acidophilum,0.27710843373493976,0.25274725274725274,0.26436781609195403,0.26436781609195403,rnadist_100,RNaseP
RNaseP_ESH212C,0.31958762886597936,0.30392156862745096,0.3115577889447236,0.3115577889447236,rnadist_100,RNaseP
RNaseP_S.caesia-K76T,0.3541666666666667,0.3300970873786408,0.3417085427135679,0.3417085427135679,rnadist_100,RNaseP
RNaseP_S.negevensis,0.203125,0.18571428571428572,0.23880597014925375,0.1940298507462687,rnadist_100,RNaseP
RNaseP_P.strasburgensis,0.6741573033707865,0.625,0.6594594594594595,0.6486486486486487,rnadist_100,RNaseP
RNaseP_N.meningtidis-MC58,0.2765957446808511,0.24074074074074073,0.25742574257425743,0.25742574257425743,rnadist_100,RNaseP
RNaseP_P.putida,0.11267605633802817,0.09523809523809523,0.10322580645161289,0.10322580645161289,rnadist_100,RNaseP
RNaseP_Y.pestis,0.4036697247706422,0.36363636363636365,0.3913043478260869,0.3826086956521739,rnadist_100,RNaseP
RNaseP_M.thermoautotrophicumDH-g,0.19402985074626866,0.15476190476190477,0.18543046357615892,0.17218543046357615,rnadist_100,RNaseP
RNaseP_A.brierleyi,0.4583333333333333,0.4714285714285714,0.46478873239436613,0.46478873239436613,rnadist_100,RNaseP
RNaseP_C.pneumoniae,0.34146341463414637,0.28865979381443296,0.35233528680518555,0.3128491620111732,rnadist_100,RNaseP
RNaseP_T.album,0.2682926829268293,0.2268041237113402,0.2458100558659218,0.2458100558659218,rnadist_100,RNaseP
RNaseP_CPA49,0.5108695652173914,0.4351851851851852,0.47000000000000003,0.47000000000000003,rnadist_100,RNaseP
RNaseP_P.vulgaris,0.3150684931506849,0.27058823529411763,0.3037974683544304,0.2911392405063291,rnadist_100,RNaseP
RNaseP_E.eschsholtzii,0.08,0.14814814814814814,0.125,0.10389610389610389,rnadist_100,RNaseP
RNaseP_V.cholera,0.34513274336283184,0.319672131147541,0.33191489361702126,0.33191489361702126,rnadist_100,RNaseP
RNaseP_CPA61,0.3877551020408163,0.35185185185185186,0.36893203883495146,0.36893203883495146,rnadist_100,RNaseP
RNaseP_P.cultripes,0.14583333333333334,0.2857142857142857,0.19310344827586204,0.19310344827586204,rnadist_100,RNaseP
RNaseP_ESH7-9,0.17777777777777778,0.17777777777777778,0.17777777777777778,0.17777777777777778,rnadist_100,RNaseP
RNaseP_S.viridis-K73T,0.22826086956521738,0.20388349514563106,0.22564102564102564,0.2153846153846154,rnadist_100,RNaseP
RNaseP_P.alcalifaciens,0.3142857142857143,0.25287356321839083,0.29299363057324845,0.2802547770700637,rnadist_100,RNaseP
RNaseP_M.luteus,0.3404255319148936,0.32989690721649484,0.3350785340314136,0.3350785340314136,rnadist_100,RNaseP
RNaseP_SM1,0.1375,0.12941176470588237,0.13333333333333333,0.13333333333333333,rnadist_100,RNaseP
RNaseP_SM-A3254,0.26136363636363635,0.23958333333333334,0.2768313458262351,0.25,rnadist_100,RNaseP
RNaseP_C.psittaci-2,0.391304347826087,0.34615384615384615,0.37755102040816324,0.36734693877551017,rnadist_100,RNaseP
RNaseP_S.solfataricus,0.4594594594594595,0.5074626865671642,0.48226950354609927,0.48226950354609927,rnadist_100,RNaseP
RNaseP_LGW23,0.375,0.36,0.3877551020408163,0.3673469387755102,rnadist_100,RNaseP
RNaseP_SM-A6090,0.28,0.25301204819277107,0.26582278481012656,0.26582278481012656,rnadist_100,RNaseP
RNaseP_S.viridis-K197,0.22826086956521738,0.20388349514563106,0.22564102564102564,0.2153846153846154,rnadist_100,RNaseP
RNaseP_S.glauca-K195,0.36666666666666664,0.32038834951456313,0.3626943005181348,0.34196891191709844,rnadist_100,RNaseP
RNaseP_S.pneumoniae,0.26605504587155965,0.24786324786324787,0.25663716814159293,0.25663716814159293,rnadist_100,RNaseP
RNaseP_C.trachomatis-2,0.45544554455445546,0.3511450381679389,0.396551724137931,0.396551724137931,rnadist_100,RNaseP
RNaseP_P.horikoshi,0.2926829268292683,0.24489795918367346,0.26666666666666666,0.26666666666666666,rnadist_100,RNaseP
