run_name,exp,run,arc_features,arc_kernels,arc_num_params,train_loss,valid_loss,test_loss,valid_F1,train_F1,test_F1,train_Accuracy,valid_Accuracy,test_Accuracy,train_Accuracy_seq,valid_Accuracy_seq,test_Accuracy_seq
scnn_k3_f8_64_64,SimpleCNN_srp,scnn_k3_f8_64_64,"[8, 64, 64]","[3, 3, 3]",14393,0.06866256925074951,0.08080686132113139,0.23511808179318905,0.885840552845008,0.9038998603810605,0.65868791781381,0.8912746292228109,0.8725934679607529,0.5712029988308674,0.0,0.0,0.0
scnn_k3_f8_32_64,SimpleCNN_srp,scnn_k3_f8_32_64,"[8, 32, 64]","[3, 3, 3]",7385,0.07367112455160721,0.0812444935242335,0.2264006845653057,0.886926032578733,0.8973749855506383,0.6639550836809103,0.8838010076089939,0.8722957155117402,0.5801649026684959,0.0,0.0,0.0
scnn_k3_f8_32_32,SimpleCNN_srp,scnn_k3_f8_32_32,"[8, 32, 32]","[3, 3, 3]",4185,0.07755935224501984,0.08462380369504292,0.2355712614953518,0.8848321051102718,0.8915079838868666,0.6644096042742231,0.8770340919076105,0.8674083574393968,0.5772641258680551,0.0,0.0,0.0
scnn_k3_f8_16_64,SimpleCNN_srp,scnn_k3_f8_16_64,"[8, 16, 64]","[3, 3, 3]",3881,0.07926213870877805,0.08635071416695912,0.23394102975726128,0.8818477070615917,0.8892214850569785,0.6608874889811344,0.8743322442370449,0.8638912880825579,0.5843175173472901,0.0,0.0,0.0
scnn_k3_f8_16_32,SimpleCNN_srp,scnn_k3_f8_16_32,"[8, 16, 32]","[3, 3, 3]",2217,0.08505181287941725,0.08949959402283032,0.22654053010046482,0.8765029635678617,0.8810906053961595,0.65807144112503,0.8649716211856048,0.8602352930989204,0.5826411702835674,0.0,0.0,0.0
scnn_k3_f8_16_16,SimpleCNN_srp,scnn_k3_f8_16_16,"[8, 16, 16]","[3, 3, 3]",1385,0.08981335908174515,0.09331713865200679,0.22503998689353466,0.8711462620923877,0.8756579448576444,0.6797489504929903,0.8584503527504891,0.8532042782936519,0.5982994750881223,0.0,0.0,0.0
scnn_k3_f8_8_64,SimpleCNN_srp,scnn_k3_f8_8_64,"[8, 8, 64]","[3, 3, 3]",2129,0.08838058651789375,0.09557610874374707,0.22266661748290062,0.8625653701380623,0.8766510702885738,0.6813709214643417,0.859473889100473,0.8476829261207964,0.5952992765281288,0.0,0.0,0.0
scnn_k3_f8_8_32,SimpleCNN_srp,scnn_k3_f8_8_32,"[8, 8, 32]","[3, 3, 3]",1233,0.09354599208935448,0.09661035363872846,0.2239399030804634,0.8690224263041948,0.8695064077548318,0.6750060897467949,0.8518757268210504,0.8478447999560818,0.5966440098605639,0.0,0.0,0.0
scnn_k3_f8_8_16,SimpleCNN_srp,scnn_k3_f8_8_16,"[8, 8, 16]","[3, 3, 3]",785,0.10024159855168799,0.10297676175832748,0.21656889468431473,0.8579907637937719,0.8595010994950032,0.6735815980184857,0.8394117390709437,0.8364783022145019,0.5919271171637858,0.0,0.0,0.0
scnn_k3_f8_8_8,SimpleCNN_srp,scnn_k3_f8_8_8,"[8, 8, 8]","[3, 3, 3]",561,0.10468291394088579,0.10664023458957672,0.2249782644212246,0.8545350226431158,0.8535065210290377,0.6587851971976499,0.8325023682990793,0.8312921585654811,0.5735301120539039,0.0,0.0,0.0
scnn_k3_f4_64_64,SimpleCNN_srp,scnn_k3_f4_64_64,"[4, 64, 64]","[3, 3, 3]",13565,0.07190176067144974,0.08087047810355823,0.2339634820818901,0.888471558407942,0.8992423994599339,0.670858108758046,0.8859024008295201,0.8731670875813363,0.5892214034835757,0.0,0.0,0.0
scnn_k3_f4_32_64,SimpleCNN_srp,scnn_k3_f4_32_64,"[4, 32, 64]","[3, 3, 3]",6941,0.07874340337255727,0.08565374587972958,0.2274093870073557,0.8807475945225617,0.8909854655500987,0.6725031348971003,0.8760979478325305,0.8646284098741327,0.5954280306218729,0.0,0.0,0.0
scnn_k3_f4_32_32,SimpleCNN_srp,scnn_k3_f4_32_32,"[4, 32, 32]","[3, 3, 3]",3741,0.08174410818711571,0.08843341345588367,0.23070350475609303,0.8763837940458843,0.8871608548762211,0.6727340283172696,0.8718215690713617,0.8612305146408129,0.5847537294808118,0.0,0.0,0.0
scnn_k3_f4_16_64,SimpleCNN_srp,scnn_k3_f4_16_64,"[4, 16, 64]","[3, 3, 3]",3629,0.08308170800623686,0.08924982820947965,0.23204928077757359,0.8794953375912381,0.8843471153048771,0.6536104717260947,0.8687720923472628,0.8608552439302078,0.5773727730948115,0.0,0.0,0.0
scnn_k3_f4_16_32,SimpleCNN_srp,scnn_k3_f4_16_32,"[4, 16, 32]","[3, 3, 3]",1965,0.08928276047758434,0.09466597810387611,0.2344912849366665,0.8651929429336939,0.875519500289955,0.6539061385219527,0.8583557147157816,0.8499457048680891,0.5757590713248864,0.0,0.0,0.0
scnn_k3_f4_16_16,SimpleCNN_srp,scnn_k3_f4_16_16,"[4, 16, 16]","[3, 3, 3]",1133,0.09843630311281784,0.10341056312123935,0.22527876310050488,0.8513774306115257,0.8622847751457966,0.6727680414059134,0.8435469936321488,0.8360623818350263,0.5913652743671793,0.0,0.0,0.0
scnn_k3_f4_8_64,SimpleCNN_srp,scnn_k3_f4_8_64,"[4, 8, 64]","[3, 3, 3]",1973,0.09712417488512785,0.09898960342009862,0.22469785623252392,0.8578133432679813,0.8629617435735046,0.655728995238442,0.8438053180106668,0.8381531716619174,0.5775691964788078,0.0,0.0,0.0
scnn_k3_f4_8_32,SimpleCNN_srp,scnn_k3_f4_8_32,"[4, 8, 32]","[3, 3, 3]",1077,0.10413942259290944,0.10838388527433078,0.22289510630071163,0.8509714104876321,0.8525553567572384,0.6761655825416067,0.8323728605414196,0.8261923176130646,0.5955004183607484,0.0,0.0,0.0
scnn_k3_f4_8_16,SimpleCNN_srp,scnn_k3_f4_8_16,"[4, 8, 16]","[3, 3, 3]",629,0.10935856077982031,0.11421750610073407,0.21824228577315807,0.8380641212964702,0.8466728941845617,0.679429609834828,0.8244453006494455,0.8193695568194815,0.5897806561270578,0.0,0.0,0.0
scnn_k3_f4_8_8,SimpleCNN_srp,scnn_k3_f4_8_8,"[4, 8, 8]","[3, 3, 3]",405,0.11621179755615152,0.11911809692780177,0.2106225024908781,0.8247758175857491,0.8339230133309714,0.6667625497280885,0.8088597778676325,0.8027428807986053,0.5858462356665946,0.0,0.0,0.0
scnn_k3_f4_4_64,SimpleCNN_srp,scnn_k3_f4_4_64,"[4, 4, 64]","[3, 3, 3]",1145,0.10702494661445203,0.11153356730937958,0.21897495165467262,0.8458695549697661,0.848366822771651,0.6734728753141159,0.8267313484583546,0.8186800901143676,0.5886298874613624,0.0,0.0,0.0
scnn_k3_f4_4_32,SimpleCNN_srp,scnn_k3_f4_4_32,"[4, 4, 32]","[3, 3, 3]",633,0.11394906238369319,0.11771850660443306,0.22201850824058056,0.8258574797246991,0.8366584707785428,0.662281551198667,0.813709368051098,0.8040907078861528,0.5721243023943761,0.0,0.0,0.0
scnn_k3_f4_4_16,SimpleCNN_srp,scnn_k3_f4_4_16,"[4, 4, 16]","[3, 3, 3]",377,0.12136085752559744,0.12588384126623473,0.22239178605377674,0.8231999122588283,0.8227972806759136,0.64741493468257,0.7973642380281138,0.786690428138039,0.574847253267157,0.0,0.0,0.0
scnn_k3_f4_4_8,SimpleCNN_srp,scnn_k3_f4_4_8,"[4, 4, 8]","[3, 3, 3]",249,0.12490830505671709,0.12735005468130112,0.21915572509169579,0.8238346677965255,0.8185699696700318,0.6586103314328808,0.7928897612855635,0.7921205663462905,0.5767402918573239,0.0,0.0,0.0
scnn_k3_f4_4_4,SimpleCNN_srp,scnn_k3_f4_4_4,"[4, 4, 4]","[3, 3, 3]",185,0.13202683627605438,0.13304226597150168,0.20178137347102165,0.8130923854610678,0.811548154584277,0.6736058110900819,0.7809543480830413,0.7777878821547977,0.5872482056489117,0.0,0.0,0.0
scnn_k3_f64_64,SimpleCNN_srp,scnn_k3_f64_64,"[64, 64]","[3, 3]",13505,0.11882733618435652,0.12091053153077762,0.20835030265152454,0.8144037887566888,0.8199561961393605,0.6637902172158939,0.7952014212119928,0.7926577009661768,0.5929246118378056,0.0,0.0,0.0
scnn_k3_f32_64,SimpleCNN_srp,scnn_k3_f32_64,"[32, 64]","[3, 3]",6881,0.11909358332986417,0.1201510839164257,0.20857186615467072,0.8191075953346455,0.819545448943099,0.6684488352692743,0.7948058092194034,0.7942321345976695,0.590447850579719,0.0,0.0,0.0
scnn_k3_f32_32,SimpleCNN_srp,scnn_k3_f32_32,"[32, 32]","[3, 3]",3681,0.11915662593167761,0.12182070066531499,0.20706399716436863,0.818630199537186,0.8194544614108417,0.673766656377122,0.794525633710338,0.7921096214126037,0.6005058484497555,0.0,0.0,0.0
scnn_k3_f16_64,SimpleCNN_srp,scnn_k3_f16_64,"[16, 64]","[3, 3]",3569,0.1196422622255657,0.12271045024196307,0.21141904592514038,0.8232784405341643,0.8183263083932638,0.6653245629241731,0.793725812060689,0.7911239702732186,0.5869159383356574,0.0,0.0,0.0
scnn_k3_f16_32,SimpleCNN_srp,scnn_k3_f16_32,"[16, 32]","[3, 3]",1905,0.12038413208463918,0.12198036288221677,0.2125761415809393,0.8198586555464642,0.8188123453279381,0.6628388154274412,0.7934973851223224,0.7924880892409183,0.5859538484105128,0.0,0.0,0.0
scnn_k3_f16_16,SimpleCNN_srp,scnn_k3_f16_16,"[16, 16]","[3, 3]",1073,0.12169439766717993,0.12201203654209773,0.20970339328050613,0.8195002412222477,0.8182986612159273,0.6647190009593668,0.7921944594655923,0.7941236608637944,0.5921570845729098,0.0,0.0,0.0
scnn_k3_f8_64,SimpleCNN_srp,scnn_k3_f8_64,"[8, 64]","[3, 3]",1913,0.12138879525920619,0.12230273211995761,0.21238116547465324,0.8159550187675344,0.816613869718569,0.6426075900677368,0.7909589975841169,0.7909246992105404,0.5723171228494227,0.0,0.0,0.0
scnn_k3_f8_32,SimpleCNN_srp,scnn_k3_f8_32,"[8, 32]","[3, 3]",1017,0.12207583014083945,0.12283012767632802,0.21140513941645622,0.8197219527606044,0.817590176833704,0.668837733638297,0.7922257039367631,0.7916365813324312,0.5939350880231584,0.0,0.0,0.0
scnn_k3_f8_16,SimpleCNN_srp,scnn_k3_f8_16,"[8, 16]","[3, 3]",569,0.1268890023879383,0.12961062540610632,0.21207567863166332,0.8183743568761335,0.8105981921151791,0.6619877935231445,0.7836662281161368,0.7829469662348769,0.5902341215843375,0.0,0.0,0.0
scnn_k3_f8_8,SimpleCNN_srp,scnn_k3_f8_8,"[8, 8]","[3, 3]",345,0.12932972674784454,0.13003814220428467,0.20722946897149086,0.80885631397402,0.8109181775962224,0.6656583584135426,0.7833530716547096,0.7823418166094025,0.5856066001402646,0.0,0.0,0.0
scnn_k3_f4_64,SimpleCNN_srp,scnn_k3_f4_64,"[4, 64]","[3, 3]",1085,0.12458153457745262,0.1258475420375665,0.20678974501788616,0.8119330272508631,0.814079952101309,0.6553210223310364,0.7882754835295194,0.7861586762447313,0.5834572459741512,0.0,0.0,0.0
scnn_k3_f4_32,SimpleCNN_srp,scnn_k3_f4_32,"[4, 32]","[3, 3]",573,0.12881064285402713,0.13064728925625482,0.21205807477235794,0.804736509253439,0.8077637277682498,0.6526883443386943,0.7798230286948827,0.7800568791233915,0.5753649018983217,0.0,0.0,0.0
scnn_k3_f4_16,SimpleCNN_srp,scnn_k3_f4_16,"[4, 16]","[3, 3]",317,0.13465310827545499,0.13500299553076425,0.20332786440849304,0.8045811757116783,0.7996258016893792,0.667563434953687,0.7710820497944733,0.7720591299848211,0.5971215705971841,0.0,0.0,0.0
scnn_k3_f4_8,SimpleCNN_srp,scnn_k3_f4_8,"[4, 8]","[3, 3]",189,0.14021482286245926,0.14236975212891897,0.20468220859766006,0.7968634007644381,0.7909347211855049,0.669487681186415,0.7591909297964582,0.7595161786653849,0.5891503234254556,0.0,0.0,0.0
scnn_k3_f4_4,SimpleCNN_srp,scnn_k3_f4_4,"[4, 4]","[3, 3]",125,0.14356785040834677,0.14395546168088913,0.20058030821383,0.7871916807886211,0.7852700352055109,0.6714283251813039,0.753100466489853,0.7548793494796225,0.5945722600000077,0.0,0.0,0.0
