train_loss,train_f1,val_loss,val_f1
0.09161573432084888,0.07155304455586708,0.12341491750308446,0.3579592818900103
0.03755445529076487,0.40837967763324373,0.05851709358394146,0.7066093344571076
0.02460408973686322,0.5562766124370809,0.043120259059859174,0.7775513992999065
0.02021102426159713,0.6181946526689596,0.03943947256941881,0.8157944422959107
0.018017235724725807,0.6497376589497607,0.034867280149566277,0.8272149549440604
0.016546534673038005,0.6800538410398241,0.032725813159985205,0.8424664385596536
0.014966536539070534,0.6978538805625775,0.030662838316389492,0.8507830410857457
0.014221347400429423,0.7147151037749536,0.031725911290517876,0.8600347281970647
0.01282105890497791,0.7331468871749843,0.030453656294516154,0.8657014781690736
0.01213438889115221,0.7460866187578699,0.03163162825096931,0.8674532195547686
0.01154580733720025,0.7572119289987137,0.02870738361296909,0.8705178988875305
0.010807453023241551,0.7657178599363549,0.03577037843476449,0.8626613751298052
0.010346639334609864,0.7786502016696106,0.03180782496929169,0.8698708166027033
0.009777933728382593,0.7877968532565458,0.03695286673360637,0.8632493657485524
0.00955311181329454,0.7928061686912771,0.03099409442261926,0.8749553626811943
