epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.4771,0.0259,0.4160,0.4225,0.0514
1,0.5109,0.0232,0.4286,0.5137,0.0313
2,0.5345,0.0220,0.4637,0.5065,0.0354
3,0.5720,0.0190,0.5327,0.5651,0.0323
4,0.6206,0.0160,0.4175,0.5328,0.0305
5,0.6472,0.0144,0.5415,0.5944,0.0290
6,0.6753,0.0123,0.4359,0.5431,0.0321
7,0.7485,0.0087,0.5430,0.5938,0.0324
