epoch,train_f1,train_loss,valid_f1,valid_f1_post,valid_loss
0,0.6179,0.0180,0.5735,0.6890,0.0197
1,0.6753,0.0145,0.5502,0.5521,0.0480
2,0.7267,0.0114,0.7504,0.7736,0.0192
