epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8165,0.0000,0.7645,636.2463,5.5299,0.8258,0.0000,0.7900,637.5376,0.9942
1,0.8289,0.0000,0.7874,633.5874,0.6768,0.8200,0.0000,0.7624,638.4731,0.4560
2,0.8284,0.0000,0.7844,634.3314,0.3257,0.8211,0.0000,0.7852,639.6403,0.2656
3,0.8166,0.0000,0.7562,636.9964,0.2113,0.8073,0.0000,0.7517,647.8157,0.2307
4,0.8044,0.0000,0.7267,639.7776,0.1813,0.7976,0.0000,0.7096,646.5393,0.1849
5,0.7980,0.0000,0.7091,642.8680,0.1708,0.7966,0.0000,0.7065,649.5473,0.4562
6,0.7976,0.0000,0.7080,644.1751,0.1642,0.7966,0.0000,0.7065,649.2407,0.1704
7,0.7976,0.0000,0.7080,644.1667,0.1632,0.7966,0.0000,0.7065,647.2332,0.1786
8,0.7976,0.0000,0.7080,644.2198,0.1633,0.7966,0.0000,0.7065,648.4608,0.1669
9,0.7976,0.0000,0.7080,644.2444,0.1633,0.7966,0.0000,0.7065,646.6318,0.1666
10,0.7976,0.0000,0.7080,644.2567,0.1633,0.7966,0.0000,0.7065,647.6750,0.2923
11,0.7976,0.0000,0.7080,644.3046,0.1634,0.7966,0.0000,0.7065,649.2280,0.1699
12,0.7976,0.0000,0.7080,644.4377,0.1634,0.7966,0.0000,0.7065,645.6842,0.2832
13,0.7976,0.0000,0.7080,644.5119,0.1635,0.7966,0.0000,0.7065,647.8019,0.1638
14,0.7976,0.0000,0.7080,644.5121,0.1635,0.7966,0.0000,0.7065,647.5580,0.1636
15,0.7976,0.0000,0.7080,644.5431,0.1636,0.7966,0.0000,0.7065,649.1590,0.1694
16,0.7976,0.0000,0.7080,644.4849,0.1635,0.7966,0.0000,0.7065,649.2880,0.1699
17,0.7976,0.0000,0.7080,644.5138,0.1635,0.7966,0.0000,0.7065,649.3012,0.1696
18,0.7976,0.0000,0.7080,644.4805,0.1635,0.7966,0.0000,0.7065,649.2443,0.1688
19,0.7976,0.0000,0.7080,644.5052,0.1635,0.7966,0.0000,0.7065,648.0845,0.1644
20,0.7976,0.0000,0.7080,644.4963,0.1635,0.7966,0.0000,0.7065,647.1677,0.1634
21,0.7976,0.0000,0.7080,644.5107,0.1635,0.7966,0.0000,0.7065,646.2575,0.1764
22,0.7976,0.0000,0.7080,644.5392,0.1635,0.7966,0.0000,0.7065,649.0773,0.1682
23,0.7976,0.0000,0.7079,644.5001,0.1634,0.7966,0.0000,0.7065,649.2928,0.1689
24,0.7976,0.0000,0.7080,644.5967,0.1635,0.7966,0.0000,0.7065,647.6882,0.2220
25,0.7976,0.0000,0.7080,644.5629,0.1634,0.7966,0.0000,0.7065,649.3554,0.1698
26,0.7976,0.0000,0.7080,644.6318,0.1635,0.7966,0.0000,0.7065,649.3217,0.3305
27,0.7976,0.0000,0.7080,644.5982,0.1634,0.7966,0.0000,0.7065,650.2604,0.6453
28,0.7976,0.0000,0.7080,644.6555,0.1635,0.7966,0.0000,0.7065,649.3471,0.1687
29,0.7976,0.0000,0.7080,644.5650,0.1634,0.7966,0.0000,0.7065,647.3001,0.1747
30,0.7976,0.0000,0.7080,644.5376,0.1634,0.7966,0.0000,0.7065,647.9690,0.1678
31,0.7976,0.0000,0.7080,644.4891,0.1634,0.7966,0.0000,0.7065,647.4499,0.2967
32,0.7976,0.0000,0.7079,644.4444,0.1633,0.7966,0.0000,0.7065,645.9112,0.1818
33,0.7976,0.0000,0.7080,644.5063,0.1634,0.7966,0.0000,0.7065,649.2285,0.1690
34,0.7976,0.0000,0.7080,644.4454,0.1633,0.7966,0.0000,0.7065,647.9627,0.1640
35,0.7976,0.0000,0.7080,644.5048,0.1633,0.7966,0.0000,0.7065,648.6226,0.1671
36,0.7976,0.0000,0.7080,644.4518,0.1633,0.7966,0.0000,0.7065,648.3694,0.1755
37,0.7976,0.0000,0.7080,644.5067,0.1634,0.7966,0.0000,0.7065,649.2143,0.1758
38,0.7976,0.0000,0.7080,644.4190,0.1632,0.7966,0.0000,0.7065,656.9353,2.8778
39,0.7976,0.0000,0.7080,644.4292,0.1633,0.7966,0.0000,0.7065,647.5453,0.1663
40,0.7976,0.0000,0.7080,644.4580,0.1632,0.7966,0.0000,0.7065,648.9345,0.1695
41,0.7976,0.0000,0.7080,644.4493,0.1632,0.7966,0.0000,0.7065,647.5434,0.1765
42,0.7976,0.0000,0.7080,644.4401,0.1633,0.7966,0.0000,0.7065,648.5008,0.2309
43,0.7976,0.0000,0.7080,644.4467,0.1633,0.7966,0.0000,0.7065,649.4227,0.1757
44,0.7976,0.0000,0.7080,644.5755,0.1635,0.7966,0.0000,0.7065,647.9473,0.1650
45,0.7976,0.0000,0.7080,644.8683,0.1636,0.7966,0.0000,0.7065,649.0882,0.2651
46,0.7976,0.0000,0.7080,644.8033,0.1636,0.7966,0.0000,0.7065,649.2787,0.1684
47,0.7976,0.0000,0.7080,644.8661,0.1635,0.7966,0.0000,0.7065,648.8120,0.1684
48,0.7976,0.0000,0.7080,645.2232,0.1627,0.7966,0.0000,0.7065,648.9287,0.1649
49,0.7976,0.0000,0.7080,645.2614,0.1626,0.7966,0.0000,0.7065,649.2101,0.1659
50,0.7976,0.0000,0.7080,645.2797,0.1626,0.7966,0.0000,0.7065,649.0003,0.1646
